watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-20_7_,2018-10-20_7_,yes,0.6620111731843575,0.7681564245810056,0.34269662921348315,0.4245810055865922
2018-10-20_7_,2018-10-20_8_,no,0.5759493670886076,0.56875,0.189873417721519,0.28205128205128205
2018-10-20_7_,2018-10-22_10,no,0.5612052730696798,0.5271028037383177,0.1583011583011583,0.171875
2018-10-20_7_,2018-10-22_11,no,0.5784469096671949,0.544,0.15333333333333332,0.14189189189189189
2018-10-20_7_,2018-10-22_9_,no,0.5160349854227405,0.550641940085592,0.1906158357771261,0.17699115044247787
2018-10-20_7_,2018-10-27_12,no,0.5632377740303541,0.5658783783783784,0.18791946308724833,0.21476510067114093
2018-10-20_7_,2018-10-27_13,no,0.5314401622718052,0.5443548387096774,0.1902834008097166,0.17721518987341772
2018-10-20_7_,2018-10-27_14,no,0.5352941176470588,0.5323529411764706,0.17261904761904762,0.17964071856287425
2018-10-20_7_,2018-10-27_15,no,0.5703517587939698,0.5764411027568922,0.17258883248730963,0.14583333333333334
2018-10-20_7_,2018-10-27_16,no,0.5548281505728314,0.5341098169717138,0.19047619047619047,0.15570934256055363
2018-10-20_7_,2018-10-27_17,no,0.559322033898305,0.553875236294896,0.17870722433460076,0.09727626459143969
2018-10-20_7_,2018-10-27_18,no,0.5811088295687885,0.587991718426501,0.16228070175438597,0.15611814345991562
2018-10-20_7_,2018-10-27_19,no,0.5697399527186762,0.6037735849056604,0.15656565656565657,0.16267942583732056
2018-10-20_7_,2018-10-27_20,no,0.57,0.5974212034383954,0.15142857142857144,0.1656441717791411
2018-10-20_7_,2018-10-27_21,no,0.6031007751937985,0.5472868217054263,0.1870967741935484,0.12091503267973856
2018-10-20_7_,2018-10-27_22,no,0.5384615384615384,0.5701754385964912,0.14285714285714285,0.12280701754385964
2018-10-20_7_,2018-10-27_23,no,0.5486381322957199,0.5485148514851486,0.15953307392996108,0.12992125984251968
2018-10-20_7_,2018-10-27_24,no,0.590027700831025,0.5986111111111111,0.17964071856287425,0.14647887323943662
2018-10-20_8_,2018-10-20_7_,no,0.5770308123249299,0.5462184873949579,0.1348314606741573,0.1927710843373494
2018-10-20_8_,2018-10-20_8_,yes,0.5886075949367089,0.7151898734177216,0.4805194805194805,0.4533333333333333
2018-10-20_8_,2018-10-22_10,no,0.5477099236641222,0.5584905660377358,0.20080321285140562,0.17045454545454544
