watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_10,2018-10-30_10,yes,0.584192439862543,0.625,0.14705882352941177,0.2642857142857143
2018-10-30_10,2018-10-30_1_,no,0.5113636363636364,0.5970149253731343,0.20634920634920634,0.23880597014925373
2018-10-30_10,2018-10-30_2_,no,0.5261780104712042,0.5587467362924282,0.18579234972677597,0.17989417989417988
2018-10-30_10,2018-10-30_3_,no,0.5666666666666667,0.5803108808290155,0.22448979591836735,0.2653061224489796
2018-10-30_10,2018-10-30_4_,no,0.5631067961165048,0.5813953488372093,0.1752988047808765,0.20553359683794467
2018-10-30_10,2018-10-30_5_,no,0.5431754874651811,0.6175637393767706,0.24855491329479767,0.17714285714285713
2018-10-30_10,2018-10-30_6_,no,0.5895691609977324,0.5412026726057907,0.24651162790697675,0.20853080568720378
2018-10-30_10,2018-10-30_7_,no,0.5907335907335908,0.5570599613152805,0.19838056680161945,0.1776061776061776
2018-10-30_10,2018-10-30_8_,no,0.5108695652173914,0.5650623885918004,0.13059701492537312,0.16793893129770993
2018-10-30_10,2018-10-30_9_,no,0.5366336633663367,0.522,0.21518987341772153,0.18072289156626506
2018-10-30_1_,2018-10-30_10,no,0.541958041958042,0.571917808219178,0.25874125874125875,0.22602739726027396
2018-10-30_1_,2018-10-30_1_,yes,0.5265151515151515,0.5639097744360902,0.1796875,0.2932330827067669
2018-10-30_1_,2018-10-30_2_,no,0.5535248041775457,0.4896907216494845,0.15025906735751296,0.15025906735751296
2018-10-30_1_,2018-10-30_3_,no,0.538659793814433,0.612987012987013,0.2153846153846154,0.20418848167539266
2018-10-30_1_,2018-10-30_4_,no,0.5667311411992263,0.562015503875969,0.22580645161290322,0.23293172690763053
2018-10-30_1_,2018-10-30_5_,no,0.5439093484419264,0.5084745762711864,0.20588235294117646,0.16666666666666666
2018-10-30_1_,2018-10-30_6_,no,0.5801354401805869,0.5290178571428571,0.14418604651162792,0.16964285714285715
2018-10-30_1_,2018-10-30_7_,no,0.5303030303030303,0.6023166023166023,0.11788617886178862,0.26953125
