watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_11,2018-10-30_11,yes,0.5530864197530864,0.6123456790123457,0.3128205128205128,0.32642487046632124
2018-10-30_11,2018-10-30_12,no,0.5632183908045977,0.5805921052631579,0.17482517482517482,0.23684210526315788
2018-10-30_11,2018-10-30_13,no,0.598939929328622,0.5669014084507042,0.22887323943661972,0.18439716312056736
2018-10-30_11,2018-10-30_14,no,0.5618811881188119,0.5415617128463476,0.17346938775510204,0.15104166666666666
2018-10-30_11,2018-10-30_15,no,0.5518672199170125,0.5646328852119958,0.17025862068965517,0.1888412017167382
2018-10-30_11,2018-10-30_16,no,0.544256120527307,0.5180265654648957,0.18532818532818532,0.17898832684824903
2018-10-30_11,2018-10-30_17,no,0.5491329479768786,0.5521235521235521,0.16666666666666666,0.21621621621621623
2018-10-30_11,2018-10-30_18,no,0.5698529411764706,0.4861878453038674,0.15441176470588236,0.17669172932330826
2018-10-30_11,2018-10-30_19,no,0.5596184419713831,0.5559105431309904,0.18272425249169436,0.17704918032786884
2018-10-30_11,2018-10-30_20,no,0.5573770491803278,0.6040816326530613,0.19008264462809918,0.2288135593220339
2018-10-30_12,2018-10-30_11,no,0.5343137254901961,0.5604938271604938,0.20603015075376885,0.15625
2018-10-30_12,2018-10-30_12,yes,0.5579470198675497,0.5726072607260726,0.25165562913907286,0.2913907284768212
2018-10-30_12,2018-10-30_13,no,0.6048951048951049,0.6149825783972126,0.20863309352517986,0.22535211267605634
2018-10-30_12,2018-10-30_14,no,0.5753768844221105,0.5566750629722922,0.17412935323383086,0.21608040201005024
2018-10-30_12,2018-10-30_15,no,0.5208333333333334,0.5411030176899063,0.18843683083511778,0.19078947368421054
2018-10-30_12,2018-10-30_16,no,0.5504761904761905,0.5599250936329588,0.203125,0.21875
2018-10-30_12,2018-10-30_17,no,0.5593869731800766,0.5562015503875969,0.19444444444444445,0.20078740157480315
2018-10-30_12,2018-10-30_18,no,0.56672760511883,0.5480943738656987,0.19172932330827067,0.1969111969111969
2018-10-30_12,2018-10-30_19,no,0.5752351097178683,0.5468998410174881,0.19801980198019803,0.21782178217821782
2018-10-30_12,2018-10-30_20,no,0.5502008032128514,0.6489795918367347,0.14516129032258066,0.19834710743801653
2018-10-30_13,2018-10-30_11,no,0.5365853658536586,0.5124378109452736,0.14285714285714285,0.1457286432160804
2018-10-30_13,2018-10-30_12,no,0.5409015025041736,0.5659432387312187,0.18243243243243243,0.18604651162790697
2018-10-30_13,2018-10-30_13,yes,0.6038732394366197,0.6157894736842106,0.22695035460992907,0.2361111111111111
2018-10-30_13,2018-10-30_14,no,0.5858585858585859,0.543640897755611,0.18556701030927836,0.14432989690721648
2018-10-30_13,2018-10-30_15,no,0.5367114788004137,0.5051124744376279,0.16666666666666666,0.19693654266958424
2018-10-30_13,2018-10-30_16,no,0.5482041587901701,0.540796963946869,0.14566929133858267,0.1646586345381526
2018-10-30_13,2018-10-30_17,no,0.5334608030592735,0.5470249520153551,0.1839080459770115,0.16326530612244897
2018-10-30_13,2018-10-30_18,no,0.5215827338129496,0.5431192660550459,0.20233463035019456,0.20833333333333334
2018-10-30_13,2018-10-30_19,no,0.5195007800312013,0.5159235668789809,0.16393442622950818,0.18855218855218855
2018-10-30_13,2018-10-30_20,no,0.5381526104417671,0.5,0.13114754098360656,0.15
2018-10-30_14,2018-10-30_11,no,0.5577395577395577,0.5522388059701493,0.20812182741116753,0.215
2018-10-30_14,2018-10-30_12,no,0.5510887772194305,0.563011456628478,0.1891891891891892,0.19727891156462585
2018-10-30_14,2018-10-30_13,no,0.5340314136125655,0.5646017699115045,0.2313167259786477,0.18345323741007194
2018-10-30_14,2018-10-30_14,yes,0.5591939546599496,0.5404040404040404,0.2,0.18461538461538463
2018-10-30_14,2018-10-30_15,no,0.5454545454545454,0.5321756894790602,0.22055674518201285,0.22483940042826553
2018-10-30_14,2018-10-30_16,no,0.5365853658536586,0.5464895635673624,0.1821705426356589,0.2
2018-10-30_14,2018-10-30_17,no,0.5391969407265774,0.5296367112810707,0.23622047244094488,0.2125984251968504
2018-10-30_14,2018-10-30_18,no,0.552536231884058,0.5503597122302158,0.22433460076045628,0.22178988326848248
2018-10-30_14,2018-10-30_19,no,0.5438871473354232,0.5534290271132376,0.19155844155844157,0.2126984126984127
2018-10-30_14,2018-10-30_20,no,0.5783132530120482,0.5344129554655871,0.175,0.1810344827586207
2018-10-30_15,2018-10-30_11,no,0.5857843137254902,0.5467980295566502,0.18181818181818182,0.17708333333333334
2018-10-30_15,2018-10-30_12,no,0.5610561056105611,0.5313531353135313,0.18032786885245902,0.16778523489932887
2018-10-30_15,2018-10-30_13,no,0.5234782608695652,0.5441696113074205,0.13333333333333333,0.15602836879432624
2018-10-30_15,2018-10-30_14,no,0.5276381909547738,0.5717884130982368,0.16489361702127658,0.1702127659574468
2018-10-30_15,2018-10-30_15,yes,0.553125,0.567287784679089,0.2692307692307692,0.21153846153846154
2018-10-30_15,2018-10-30_16,no,0.569811320754717,0.5754716981132075,0.14453125,0.155893536121673
2018-10-30_15,2018-10-30_17,no,0.5228136882129277,0.5442307692307692,0.17829457364341086,0.16538461538461538
2018-10-30_15,2018-10-30_18,no,0.5611510791366906,0.5449640287769785,0.3129496402877698,0.2490974729241877
2018-10-30_15,2018-10-30_19,no,0.539308176100629,0.534181240063593,0.18874172185430463,0.18181818181818182
2018-10-30_15,2018-10-30_20,no,0.5368852459016393,0.5708502024291497,0.10256410256410256,0.13821138211382114
2018-10-30_16,2018-10-30_11,no,0.5591133004926109,0.5738916256157636,0.18811881188118812,0.19095477386934673
2018-10-30_16,2018-10-30_12,no,0.5588235294117647,0.5351170568561873,0.22875816993464052,0.2080536912751678
2018-10-30_16,2018-10-30_13,no,0.5272407732864675,0.5255731922398589,0.21323529411764705,0.15412186379928317
2018-10-30_16,2018-10-30_14,no,0.5530864197530864,0.5491183879093199,0.21052631578947367,0.15346534653465346
2018-10-30_16,2018-10-30_15,no,0.5329896907216495,0.5113636363636364,0.1648590021691974,0.16411378555798686
2018-10-30_16,2018-10-30_16,yes,0.5599250936329588,0.5599250936329588,0.23595505617977527,0.26717557251908397
2018-10-30_16,2018-10-30_17,no,0.541747572815534,0.5307692307692308,0.14741035856573706,0.17142857142857143
2018-10-30_16,2018-10-30_18,no,0.5797101449275363,0.5693430656934306,0.14492753623188406,0.2222222222222222
2018-10-30_16,2018-10-30_19,no,0.555205047318612,0.5750798722044729,0.1919191919191919,0.19736842105263158
2018-10-30_16,2018-10-30_20,no,0.5450819672131147,0.5142857142857142,0.225,0.10833333333333334
2018-10-30_17,2018-10-30_11,no,0.5454545454545454,0.5445544554455446,0.171875,0.18229166666666666
2018-10-30_17,2018-10-30_12,no,0.5361842105263158,0.525963149078727,0.19298245614035087,0.1780821917808219
2018-10-30_17,2018-10-30_13,no,0.5614035087719298,0.5526315789473685,0.16487455197132617,0.17437722419928825
2018-10-30_17,2018-10-30_14,no,0.5376884422110553,0.5452261306532663,0.15384615384615385,0.14583333333333334
2018-10-30_17,2018-10-30_15,no,0.5305699481865285,0.5168884339815762,0.17922606924643583,0.2
2018-10-30_17,2018-10-30_16,no,0.5444234404536862,0.5065420560747663,0.1566265060240964,0.13253012048192772
2018-10-30_17,2018-10-30_17,yes,0.5489443378119002,0.5368217054263565,0.24334600760456274,0.27419354838709675
2018-10-30_17,2018-10-30_18,no,0.5313653136531366,0.5363636363636364,0.19272727272727272,0.1937984496124031
2018-10-30_17,2018-10-30_19,no,0.5338582677165354,0.534181240063593,0.14511041009463724,0.15894039735099338
2018-10-30_17,2018-10-30_20,no,0.5306122448979592,0.5622489959839357,0.15,0.11764705882352941
2018-10-30_18,2018-10-30_11,no,0.5872235872235873,0.5862068965517241,0.13989637305699482,0.2413793103448276
2018-10-30_18,2018-10-30_12,no,0.5307820299500832,0.541871921182266,0.16891891891891891,0.2013888888888889
2018-10-30_18,2018-10-30_13,no,0.5491228070175439,0.6086956521739131,0.14335664335664336,0.1552346570397112
