watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_11,2018-10-30_11,yes,0.5461346633416458,0.6,0.328125,0.30687830687830686
2018-10-30_11,2018-10-30_12,no,0.5827814569536424,0.5608552631578947,0.19858156028368795,0.23509933774834438
2018-10-30_11,2018-10-30_13,no,0.5589285714285714,0.5646853146853147,0.22058823529411764,0.16974169741697417
2018-10-30_11,2018-10-30_14,no,0.5775,0.5603015075376885,0.205,0.16129032258064516
2018-10-30_11,2018-10-30_15,no,0.5548717948717948,0.5824742268041238,0.2,0.2026431718061674
2018-10-30_11,2018-10-30_16,no,0.5665399239543726,0.5269230769230769,0.20152091254752852,0.16862745098039217
2018-10-30_11,2018-10-30_17,no,0.5574712643678161,0.5465116279069767,0.1557377049180328,0.18823529411764706
2018-10-30_11,2018-10-30_18,no,0.5428051001821493,0.5157116451016636,0.19029850746268656,0.17424242424242425
2018-10-30_11,2018-10-30_19,no,0.5755627009646302,0.5589171974522293,0.24496644295302014,0.18688524590163935
2018-10-30_11,2018-10-30_20,no,0.55,0.5833333333333334,0.15517241379310345,0.1864406779661017
2018-10-30_12,2018-10-30_11,no,0.5614035087719298,0.5561097256857855,0.18229166666666666,0.18518518518518517
2018-10-30_12,2018-10-30_12,yes,0.5496688741721855,0.56,0.21926910299003322,0.2809364548494983
2018-10-30_12,2018-10-30_13,no,0.5754385964912281,0.5754385964912281,0.19298245614035087,0.2198581560283688
2018-10-30_12,2018-10-30_14,no,0.565989847715736,0.5280612244897959,0.16489361702127658,0.22564102564102564
2018-10-30_12,2018-10-30_15,no,0.5265901981230449,0.5727554179566563,0.1827956989247312,0.1885245901639344
2018-10-30_12,2018-10-30_16,no,0.5584905660377358,0.5773584905660377,0.18604651162790697,0.2109375
2018-10-30_12,2018-10-30_17,no,0.5308880308880309,0.5700389105058365,0.18823529411764706,0.1867704280155642
2018-10-30_12,2018-10-30_18,no,0.5397412199630314,0.5612431444241316,0.1803921568627451,0.1937984496124031
2018-10-30_12,2018-10-30_19,no,0.556782334384858,0.5655608214849921,0.17532467532467533,0.2098360655737705
2018-10-30_12,2018-10-30_20,no,0.5333333333333333,0.6348547717842323,0.16666666666666666,0.1864406779661017
2018-10-30_13,2018-10-30_11,no,0.5796019900497512,0.5344827586206896,0.23316062176165803,0.1457286432160804
2018-10-30_13,2018-10-30_12,no,0.5309882747068677,0.5413153456998314,0.21649484536082475,0.19387755102040816
2018-10-30_13,2018-10-30_13,yes,0.6192170818505338,0.6276595744680851,0.22857142857142856,0.23404255319148937
2018-10-30_13,2018-10-30_14,no,0.5761421319796954,0.5692695214105793,0.16230366492146597,0.15544041450777202
2018-10-30_13,2018-10-30_15,no,0.5498960498960499,0.5103734439834025,0.18503118503118504,0.18125
2018-10-30_13,2018-10-30_16,no,0.5403846153846154,0.5433526011560693,0.16996047430830039,0.17408906882591094
2018-10-30_13,2018-10-30_17,no,0.5468451242829828,0.5609284332688588,0.1934156378600823,0.15873015873015872
2018-10-30_13,2018-10-30_18,no,0.5231053604436229,0.5193370165745856,0.23529411764705882,0.2054263565891473
2018-10-30_13,2018-10-30_19,no,0.5307086614173229,0.529505582137161,0.19873817034700317,0.18506493506493507
2018-10-30_13,2018-10-30_20,no,0.5224489795918368,0.5204918032786885,0.12396694214876033,0.11965811965811966
2018-10-30_14,2018-10-30_11,no,0.5528255528255528,0.5778894472361809,0.21025641025641026,0.23857868020304568
2018-10-30_14,2018-10-30_12,no,0.5555555555555556,0.5723793677204659,0.17785234899328858,0.2413793103448276
2018-10-30_14,2018-10-30_13,no,0.5411558669001751,0.5686274509803921,0.16906474820143885,0.1890909090909091
2018-10-30_14,2018-10-30_14,yes,0.5510204081632653,0.548469387755102,0.16494845360824742,0.17435897435897435
2018-10-30_14,2018-10-30_15,no,0.5358606557377049,0.5496342737722049,0.19230769230769232,0.2564102564102564
2018-10-30_14,2018-10-30_16,no,0.5260115606936416,0.5431861804222649,0.14112903225806453,0.20481927710843373
2018-10-30_14,2018-10-30_17,no,0.5568400770712909,0.5719769673704415,0.2698412698412698,0.21052631578947367
2018-10-30_14,2018-10-30_18,no,0.5620437956204379,0.5346715328467153,0.2536764705882353,0.25
2018-10-30_14,2018-10-30_19,no,0.5529225908372828,0.5448717948717948,0.18333333333333332,0.22044728434504793
2018-10-30_14,2018-10-30_20,no,0.5591836734693878,0.5643153526970954,0.1271186440677966,0.18421052631578946
2018-10-30_15,2018-10-30_11,no,0.5522388059701493,0.5263157894736842,0.1794871794871795,0.15343915343915343
2018-10-30_15,2018-10-30_12,no,0.5267558528428093,0.5537190082644629,0.17567567567567569,0.16271186440677965
2018-10-30_15,2018-10-30_13,no,0.5391459074733096,0.5490196078431373,0.16176470588235295,0.15693430656934307
2018-10-30_15,2018-10-30_14,no,0.5378787878787878,0.5572519083969466,0.1717171717171717,0.17616580310880828
2018-10-30_15,2018-10-30_15,yes,0.5921325051759835,0.6018711018711018,0.22198275862068967,0.2334047109207709
2018-10-30_15,2018-10-30_16,no,0.5375722543352601,0.5591603053435115,0.14173228346456693,0.16541353383458646
2018-10-30_15,2018-10-30_17,no,0.5442307692307692,0.5516569200779727,0.17695473251028807,0.16535433070866143
2018-10-30_15,2018-10-30_18,no,0.5489130434782609,0.554945054945055,0.2727272727272727,0.22007722007722008
2018-10-30_15,2018-10-30_19,no,0.5642633228840125,0.5641838351822503,0.19063545150501673,0.24324324324324326
2018-10-30_15,2018-10-30_20,no,0.5560165975103735,0.5684647302904564,0.11475409836065574,0.1487603305785124
2018-10-30_16,2018-10-30_11,no,0.5925,0.5870646766169154,0.19,0.18090452261306533
2018-10-30_16,2018-10-30_12,no,0.5612582781456954,0.5766666666666667,0.20557491289198607,0.21885521885521886
2018-10-30_16,2018-10-30_13,no,0.5430579964850615,0.5275310834813499,0.18840579710144928,0.15942028985507245
2018-10-30_16,2018-10-30_14,no,0.5459183673469388,0.5280612244897959,0.14948453608247422,0.175
2018-10-30_16,2018-10-30_15,no,0.5260960334029228,0.5347648261758691,0.1870967741935484,0.16483516483516483
2018-10-30_16,2018-10-30_16,yes,0.5864661654135338,0.5782442748091603,0.24803149606299213,0.23828125
2018-10-30_16,2018-10-30_17,no,0.5205479452054794,0.5525291828793775,0.19444444444444445,0.17479674796747968
2018-10-30_16,2018-10-30_18,no,0.5922509225092251,0.608058608058608,0.17735849056603772,0.23308270676691728
2018-10-30_16,2018-10-30_19,no,0.5470219435736677,0.5659163987138264,0.18808777429467086,0.20066889632107024
2018-10-30_16,2018-10-30_20,no,0.5224489795918368,0.4857142857142857,0.2,0.1092436974789916
2018-10-30_17,2018-10-30_11,no,0.575682382133995,0.550251256281407,0.15263157894736842,0.18090452261306533
2018-10-30_17,2018-10-30_12,no,0.5362563237774031,0.5310924369747899,0.13745704467353953,0.1724137931034483
2018-10-30_17,2018-10-30_13,no,0.5577264653641207,0.5861456483126111,0.16544117647058823,0.1371841155234657
2018-10-30_17,2018-10-30_14,no,0.5771144278606966,0.5535714285714286,0.14583333333333334,0.1736842105263158
2018-10-30_17,2018-10-30_15,no,0.5170984455958549,0.5128205128205128,0.17372881355932204,0.18843683083511778
2018-10-30_17,2018-10-30_16,no,0.540952380952381,0.4849624060150376,0.12121212121212122,0.1984126984126984
2018-10-30_17,2018-10-30_17,yes,0.5506692160611855,0.537109375,0.24806201550387597,0.27710843373493976
2018-10-30_17,2018-10-30_18,no,0.5408348457350273,0.5643382352941176,0.2116788321167883,0.23333333333333334
2018-10-30_17,2018-10-30_19,no,0.5238095238095238,0.5355450236966824,0.20066889632107024,0.13029315960912052
2018-10-30_17,2018-10-30_20,no,0.5650406504065041,0.5933609958506224,0.13008130081300814,0.10256410256410256
2018-10-30_18,2018-10-30_11,no,0.5461346633416458,0.6457286432160804,0.12953367875647667,0.27638190954773867
2018-10-30_18,2018-10-30_12,no,0.5505050505050505,0.5391014975041597,0.15734265734265734,0.22413793103448276
2018-10-30_18,2018-10-30_13,no,0.5380530973451327,0.6143106457242583,0.14545454545454545,0.13768115942028986
2018-10-30_18,2018-10-30_14,no,0.5361596009975063,0.548469387755102,0.14659685863874344,0.15544041450777202
2018-10-30_18,2018-10-30_15,no,0.5488565488565489,0.5318275154004107,0.19298245614035087,0.16810344827586207
2018-10-30_18,2018-10-30_16,no,0.560377358490566,0.5229885057471264,0.14285714285714285,0.19838056680161945
2018-10-30_18,2018-10-30_17,no,0.527831094049904,0.5645472061657033,0.1673469387755102,0.25925925925925924
