timestamp,x_acc,y_acc,z_acc
1540047010365,-0.078963146,0.94277215,9.745967
1540047010382,-0.07178468,0.8566305,9.437292
1540047010394,-0.09092726,0.7728817,9.7196455
1540047010418,-0.09810573,0.7298109,9.793823
1540047010433,-0.086141616,0.7393822,9.772287
1540047010446,-0.078963146,0.74416786,9.743574
1540047010460,-0.043070808,0.74895346,9.712467
1540047010470,-0.03589234,0.74416786,9.695718
1540047010484,-0.05503492,0.7298109,9.710074
1540047010493,-0.06699903,0.7178468,9.734002
1540047010504,-0.047856454,0.71306115,9.726824
1540047010514,-0.02871387,0.70348984,9.74836
1540047010524,-0.011964113,0.6939186,9.755538
1540047010545,0.021535404,0.76570326,9.717253
1540047010560,0.04546363,0.8566305,9.645468
1540047010573,0.04546363,0.83748794,9.626326
1540047010584,0.047856454,0.8350951,9.616755
1540047010602,0.023928227,0.849452,9.638289
1540047010624,-0.0047856453,0.8422736,9.669396
1540047010634,-0.038285162,0.8446664,9.671789
1540047010645,-0.040677983,0.863809,9.635897
1540047010664,-0.05503492,0.8662018,9.556933
1540047010683,-0.03589234,0.79441714,9.466006
1540047010693,-0.059820566,0.75613195,9.456435
1540047010704,-0.05742774,0.7369894,9.420543
1540047010723,-0.040677983,0.6556334,9.276974
1540047010734,-0.062213387,0.6125626,9.171689
1540047010744,-0.07178468,0.5982057,9.032906
1540047010763,-0.078963146,0.55034924,8.60459
1540047010773,-0.10049855,0.4977071,8.3174515
1540047010783,-0.10289137,0.43788654,8.008778
1540047010793,-0.11724831,0.37806597,7.652247
1540047010803,-0.15314065,0.27517462,7.2670026
1540047010813,-0.23928227,0.19621146,6.8482585
1540047010831,-0.2440679,0.22013968,6.4797635
1540047010843,-0.26799613,0.0741775,6.4869423
1540047010862,-0.46660042,-0.2847459,6.6017976
1540047010872,-0.54317075,-0.41874397,6.7381887
1540047010882,-0.5886344,-0.44985065,6.853044
1540047010892,-0.5982057,-0.35413775,7.003792
1540047010912,-0.6771688,-0.09332009,7.580462
1540047010929,-0.8207382,-0.50488555,8.4012
1540047010948,-0.91884387,-0.9164511,9.399008
1540047010958,-1.1413764,-1.3926228,9.8727865
1540047010968,-1.4979069,-2.2899313,10.183853
1540047010982,-1.8831514,-2.7038896,10.243673
1540047010992,-2.0410776,-2.2492533,10.200603
