timestamp,x_acc,y_acc,z_acc
1540655169684,0.08135597,0.58624154,9.755538
1540655169698,0.09810573,0.55513483,9.710074
1540655169713,0.21774685,0.6412765,9.664611
1540655169735,0.19381863,0.5982057,9.712467
1540655169752,0.14596218,0.65084773,9.74836
1540655169762,0.1363909,0.6364908,9.741181
1540655169773,0.09332009,0.6197411,9.726824
1540655169793,0.083748795,0.57906306,9.717253
1540655169803,0.10049855,0.5766702,9.662218
1540655169823,0.11246266,0.5240282,9.710074
1540655169833,0.10767702,0.46660042,9.724431
1540655169844,0.11246266,0.46660042,9.7196455
1540655169861,0.1363909,0.45224348,9.693324
1540655169873,0.09810573,0.44985065,9.664611
1540655169883,0.11246266,0.45702913,9.65504
1540655169893,0.11964113,0.43070808,9.678967
1540655169903,0.11964113,0.4426722,9.645468
1540655169913,0.09810573,0.4833502,9.674182
1540655169933,0.09092726,0.5192425,9.657433
1540655169943,0.086141616,0.5766702,9.65504
1540655169962,0.05742774,0.5312066,9.652647
1540655169972,0.069391854,0.5192425,9.638289
1540655169982,0.06460621,0.5623133,9.592826
1540655169992,0.050249275,0.5838487,9.578469
1540655170002,0.033499517,0.6125626,9.5665045
1540655170012,0.023928227,0.55752766,9.611969
1540655170031,-0.011964113,0.57906306,9.60479
1540655170042,0.031106694,0.58624154,9.590433
1540655170062,-0.0023928226,0.5694918,9.549755
1540655170081,0.033499517,0.54317075,9.571291
1540655170091,0.05742774,0.5288138,9.525827
1540655170101,0.050249275,0.49292147,9.475577
1540655170111,0.031106694,0.485743,9.367901
1540655170130,0.08135597,0.4546363,9.238688
1540655170140,0.050249275,0.47377887,9.229117
1540655170150,0.059820566,0.45224348,9.205189
1540655170170,0.05503492,0.3900301,9.075976
1540655170188,0.0071784677,0.23449662,8.853444
1540655170197,-0.043070808,0.17467605,8.695518
1540655170207,-0.069391854,0.078963146,8.506484
1540655170219,-0.078963146,-0.011964113,8.276773
1540655170239,-0.21774685,-0.26799613,7.5924263
1540655170250,-0.3397808,-0.41635114,7.1138616
1540655170269,-0.33020952,-0.6867401,6.1567326
