timestamp,x,y,x_velocity,y_velocity
1540655153693,0.04023385,0.03734508,-194.24635,-193.33557
1540655153714,0.040114902,0.037375033,-57.248596,64.91588
1540655153730,0.03999149,0.037375033,-124.83441,19.688408
1540655153747,0.039834596,0.037408985,-151.18217,23.790934
1540655153763,0.039592084,0.03752966,-213.72534,80.83932
1540655153780,0.039450206,0.037585896,-218.08893,114.570175
1540655153797,0.039331596,0.037703935,-171.25568,125.88184
1540655153813,0.039208315,0.037826624,-121.34751,135.4104
1540655153830,0.039180607,0.03794631,-45.1774,126.722244
1540655153847,0.03912042,0.03806509,-7.212353,125.19298
1540655153863,0.03907312,0.038093783,-9.371058,99.61137
1540655153881,0.039030563,0.038093783,-13.989465,35.72334
1540655153897,0.039060235,0.03815368,1.1715411,-0.49616256
1540655153963,0.039196752,0.03815368,365.82855,0.0
1540655153980,0.039599236,0.038242858,397.25427,169.65004
1540655153996,0.04020393,0.038603038,648.9126,448.53018
1540655154012,0.041398544,0.039642196,1161.7161,1049.8604
1540655154030,0.042991873,0.04177122,1674.8335,1985.7881
1540655154046,0.04421524,0.04462505,1740.5922,2881.109
1540655154062,0.04468974,0.047853343,1354.7457,3616.4482
1540655154080,0.044501703,0.05118273,372.02014,3933.1975
1540655154097,0.043330807,0.05468228,-894.6572,3860.9114
1540655154113,0.041151058,0.057861846,-2145.2944,3501.0962
1540655154129,0.0381024,0.06056197,-3194.3298,3011.5205
1540655154147,0.034112874,0.062377926,-4180.404,2219.3923
1540655154162,0.030100873,0.06298237,-4763.4673,949.9936
1540655154180,0.02608875,0.06259374,-4711.4937,-420.21936
1540655154197,0.022598432,0.061380588,-4129.076,-1615.4283
1540655154214,0.01976481,0.059451193,-3213.9426,-2490.0134
1540655154230,0.017179994,0.056975733,-2375.4353,-3024.3416
1540655154246,0.015587136,0.05410584,-1569.9432,-3310.6685
1540655154263,0.014621331,0.051069155,-743.40405,-3443.5195
1540655154280,0.014602098,0.048338786,88.764336,-3259.8696
1540655154296,0.0151672205,0.04581876,921.0121,-2854.6284
1540655154313,0.015985332,0.043922275,1479.8995,-2173.605
1540655154329,0.017084848,0.042636693,1638.146,-1363.6249
1540655154346,0.018751279,0.041823316,1811.4686,-625.2192
1540655154362,0.020156655,0.041507848,1796.1256,-25.60798
1540655154379,0.022014534,0.041853946,1878.3374,524.7857
1540655154396,0.023402175,0.04263156,1794.0687,1027.3892
1540655154412,0.024699222,0.04368339,1426.2722,1403.201
1540655154429,0.026000366,0.044892326,1173.017,1609.842
1540655154446,0.027151734,0.046431523,1021.25336,1694.9502
1540655154462,0.027899915,0.047835715,779.62335,1661.5844
1540655154479,0.028318133,0.048998043,511.1291,1477.461
1540655154495,0.02856082,0.05018886,94.88974,1220.1447
1540655154512,0.028648186,0.051163834,-169.08803,951.72943
