timestamp,x,y,x_velocity,y_velocity
1540655242291,0.017599173,0.034045815,-132.51605,-8.044086
1540655242307,0.017478902,0.033926122,-128.74089,-90.69665
1540655242324,0.017354177,0.033841174,-124.69116,-110.60307
1540655242341,0.017243078,0.033841174,-122.48906,-65.31439
1540655242506,0.01727317,0.03399164,-0.018055122,117.73008
1540655242523,0.01727317,0.0341349,0.005302419,134.18973
1540655242540,0.017333357,0.034649834,72.44932,522.53156
1540655242556,0.017303025,0.035911154,20.747942,1198.5405
1540655242573,0.017012198,0.03872396,-153.4435,2328.6965
1540655242590,0.016575443,0.04300107,-356.7422,3701.459
1540655242606,0.016095877,0.049247768,-578.1336,5802.1865
1540655242623,0.01544794,0.056191333,-702.56366,7610.303
1540655242641,0.014688045,0.06343037,-772.51666,8358.123
1540655242657,0.013970281,0.06970607,-802.3887,7671.521
1540655242674,0.01372224,0.07419207,-640.09296,6081.7905
1540655242690,0.013889015,0.0763261,-159.30235,3214.9849
1540655242707,0.0142607745,0.076666735,408.8801,261.88367
1540655242724,0.016159562,0.074429065,1228.1908,-2494.1558
1540655242740,0.02111961,0.06465733,3420.0928,-7072.989
1540655242757,0.026381074,0.052370943,5506.6943,-12352.55
1540655242773,0.031356584,0.04051405,6751.555,-15847.857
1540655242789,0.03535271,0.030725643,6177.6865,-15426.466
1540655242807,0.03712348,0.025113491,3622.9788,-10327.864
1540655242823,0.038114112,0.022513099,915.59674,-3613.936
1540655242839,0.03837053,0.022069221,-748.16986,1085.5409
1540655242857,0.038730253,0.022958698,-1275.5701,3542.6982
1540655242874,0.039382096,0.027207062,-679.2178,5104.6235
1540655242889,0.03987743,0.032885954,148.39758,6588.0796
1540655242906,0.040090863,0.038713884,359.98117,7746.9155
1540655242923,0.040203758,0.044055443,264.9058,7680.619
1540655242940,0.040131446,0.048205428,-82.83265,6027.379
1540655242956,0.039857313,0.051038664,-339.0707,3561.7837
1540655242973,0.039557505,0.052765332,-444.62857,1572.8638
1540655242990,0.03929083,0.053697012,-461.94324,153.74767
1540655243006,0.03905114,0.0542493,-379.32233,-544.8957
1540655243023,0.03884527,0.054479606,-256.21002,-690.48004
1540655243040,0.038722735,0.05456515,-138.24461,-582.8335
1540655243056,0.038604125,0.05456515,-78.50889,-419.90103
1540655243072,0.03848321,0.05456515,-58.87755,-277.30768
1540655243089,0.0383982,0.05460151,-57.390034,-159.91695
1540655243106,0.0383982,0.05467349,-33.16957,-28.402174
1540655243123,0.0383982,0.054780137,15.490716,76.51407
1540655243140,0.038434755,0.054937385,58.818546,144.36978
1540655243156,0.038689017,0.05562635,156.55107,347.31036
1540655243173,0.039089296,0.057785083,322.87097,1175.3187
1540655243189,0.039398097,0.062195167,453.63736,3025.7195
1540655243206,0.039345052,0.0680233,334.78757,5444.63
1540655243223,0.038778313,0.07272937,-147.81389,6741.422
1540655243239,0.03799704,0.07591116,-764.68616,5806.5435
1540655243256,0.037602,0.07670355,-986.84674,2836.5295
1540655243272,0.037308086,0.07621928,-710.8264,-487.5948
1540655243289,0.035951033,0.0713936,-683.6091,-3771.5762
1540655243307,0.033800796,0.063566476,-1386.6298,-7509.8174
1540655243323,0.03231664,0.056300502,-2066.2861,-10001.359
1540655243339,0.030629959,0.051114865,-2201.9543,-9438.064
1540655243356,0.028982101,0.04798237,-1908.1931,-6216.983
1540655243372,0.027835514,0.046365917,-1298.7231,-1917.9762
1540655243389,0.026625518,0.045745715,-1019.37164,703.9214
1540655243406,0.02572021,0.04592964,-875.676,1677.8014
1540655243422,0.02490052,0.047050472,-579.9549,2014.0253
1540655243439,0.024191609,0.048909843,-533.99646,2372.244
1540655243456,0.023550263,0.051097862,-482.03497,2794.6306
1540655243472,0.022891384,0.05314834,-446.98306,2881.8179
1540655243489,0.022266645,0.0549901,-514.76697,2515.9097
1540655243505,0.021701498,0.05632902,-516.16315,1798.9148
1540655243522,0.021315457,0.057264056,-446.44852,1041.4955
1540655243539,0.020990187,0.057851072,-303.89407,431.81848
1540655243556,0.02078739,0.05811218,-156.86948,-9.946361
1540655243572,0.020607814,0.058278695,-66.6718,-216.96152
1540655243589,0.020486165,0.058278695,-29.706747,-273.02264
1540655243605,0.020264829,0.058239985,-68.56467,-269.7841
1540655243622,0.019934744,0.05808795,-182.5462,-253.64633
1540655243639,0.019474572,0.057750583,-361.41245,-317.67047
1540655243655,0.018898282,0.057260577,-541.447,-460.23407
1540655243672,0.018432824,0.056573827,-627.03217,-661.23395
1540655243689,0.018236136,0.05578583,-474.5686,-847.68976
1540655243707,0.018498562,0.055262316,-67.09098,-829.1196
1540655243722,0.019246262,0.05504432,540.6381,-550.76917
1540655243739,0.020583834,0.055811398,1218.3164,124.06243
1540655243756,0.023191746,0.059816737,2124.0383,1971.062
1540655243772,0.025863457,0.06665375,3002.5164,5336.371
1540655243789,0.027980607,0.07208512,3199.161,7722.567
1540655243806,0.02915748,0.07491241,2368.7192,6971.4214
1540655243822,0.029981598,0.075755164,1065.6204,3407.577
1540655243839,0.030926712,0.07555004,177.232,-659.3398
1540655243855,0.03242228,0.0736059,352.49185,-3007.9792
1540655243872,0.03536562,0.06770558,1641.1837,-5101.0474
1540655243889,0.037350222,0.06235349,2599.5586,-6913.7046
1540655243905,0.039091885,0.058418505,2645.404,-7123.377
1540655243922,0.039895266,0.05701944,1685.2046,-4705.1943
1540655243940,0.040444124,0.056625642,431.67328,-998.84955
1540655243955,0.041182168,0.056939937,-137.29128,1682.26
1540655243972,0.042470574,0.05901709,302.14865,2724.77
1540655243988,0.043743186,0.06262071,959.8586,3733.533
1540655244008,0.04456721,0.06694877,1287.0471,4847.866
1540655244021,0.04501044,0.07002148,919.6811,5161.9756
1540655244038,0.045236308,0.07159496,279.0288,3742.6047
1540655244055,0.04525932,0.0720248,-227.3128,1210.0312
1540655244071,0.04525932,0.07135257,-335.28952,-964.29407
1540655244088,0.04493416,0.06645778,-367.4583,-3370.1785
1540655244105,0.044126008,0.057995528,-607.39056,-7113.3335
