timestamp,x,y,x_velocity,y_velocity
1540221574394,0.018800663,0.029311838,-162.84915,-92.9775
1540221574411,0.018677693,0.029189462,-154.41527,-101.82137
1540221574427,0.018556852,0.029069202,-135.24184,-104.528656
1540221574444,0.018436631,0.028989607,-125.80192,-84.27084
1540221574460,0.018315936,0.028989607,-121.16702,-15.103071
1540221574478,0.018196058,0.028989607,-118.60094,26.905975
1540221574495,0.018083036,0.029022176,-108.00718,57.57739
1540221574511,0.017959964,0.029109402,-109.33207,100.77109
1540221574528,0.017840285,0.02920387,-110.96555,111.554886
1540221574545,0.017754653,0.029322108,-103.72775,131.10677
1540221574562,0.017694468,0.02944127,-73.69076,144.01277
1540221574579,0.017658928,0.02956404,-29.083271,136.58624
1540221574595,0.01760419,0.029618515,-23.144835,126.68817
1540221574613,0.017574098,0.029588565,-17.4312,41.000366
1540221574728,0.017513912,0.02967841,-0.110965066,112.09447
1540221574745,0.017513912,0.029726507,-0.019232644,8.844349
1540221574794,0.017513912,0.029768255,0.002348343,-14.720076
1540221574811,0.017453726,0.029768255,-30.214079,-26.699488
1540221574845,0.017570935,0.029983671,27.07819,71.02975
1540221574862,0.01862964,0.031324215,795.93884,1002.40125
1540221574877,0.020998169,0.03478982,1909.2936,2633.586
1540221574895,0.02448266,0.04048872,3423.307,5158.791
1540221574911,0.028343407,0.047570672,4477.888,7859.483
1540221574928,0.032173604,0.05459319,4629.2925,8553.4375
1540221574944,0.03552849,0.061418954,4348.0947,8566.456
1540221574961,0.03848035,0.06834465,3407.74,7564.0864
1540221574977,0.040671572,0.07414896,2400.6587,6350.928
1540221574993,0.042220797,0.0785433,1436.4082,4881.8486
1540221575011,0.043350995,0.0811109,691.735,2969.2222
1540221575028,0.04403247,0.08249047,204.94328,921.8169
1540221575044,0.04437179,0.083105944,-115.78796,-641.68225
1540221575061,0.044512395,0.083255276,-252.26688,-1175.1532
1540221575078,0.04456719,0.083255276,-232.75308,-1029.8843
1540221575095,0.044537097,0.08316013,-303.30487,-795.5975
1540221575111,0.044537097,0.08299737,-223.58379,-559.6579
1540221575128,0.044537097,0.08272519,-118.09757,-403.82175
1540221575144,0.044502325,0.08246732,-44.467777,-341.9118
1540221575161,0.04447691,0.08226142,-32.677307,-321.55804
1540221575178,0.04447691,0.08214195,-28.083277,-178.52527
1540221575195,0.04447691,0.08202199,-12.400551,-107.510216
1540221575211,0.04447691,0.08189998,6.044419,-49.953583
1540221575228,0.04447691,0.08184773,14.301206,-53.645943
1540221575261,0.044537097,0.08187767,27.4739,28.17688
1540221575278,0.04461681,0.08187767,55.462406,71.06713
1540221575328,0.044208176,0.08187767,-1153.5664,0.0
1540221575345,0.041094925,0.082064345,-4444.535,330.97052
1540221575360,0.035136875,0.08270537,-7015.0557,799.2151
1540221575378,0.0285012,0.083703324,-7882.1,1177.3774
1540221575394,0.02196509,0.084192455,-7699.7524,984.23596
1540221575411,0.016705455,0.08421361,-7010.7544,513.2889
1540221575427,0.012816505,0.083799385,-5292.318,-80.17997
