timestamp,x_acc,y_acc,z_acc
1540655224175,-0.10289137,0.63888365,9.5665045
1540655224191,-0.0741775,0.60059845,9.616755
1540655224201,-0.05503492,0.64606214,9.60479
1540655224211,-0.014356935,0.65084773,9.602397
1540655224224,0.019142581,0.65324056,9.633504
1540655224243,0.014356935,0.59581286,9.647861
1540655224253,0.050249275,0.5910272,9.667004
1540655224270,0.0526421,0.6149554,9.702896
1540655224282,0.038285162,0.6053841,9.729217
1540655224294,0.011964113,0.62931234,9.705289
1540655224304,-0.011964113,0.6412765,9.705289
1540655224314,-0.02632105,0.6269195,9.729217
1540655224331,-0.040677983,0.66759753,9.760324
1540655224342,-0.023928227,0.6652047,9.784252
1540655224353,-0.031106694,0.66759753,9.79143
1540655224363,-0.043070808,0.64845496,9.784252
1540655224383,-0.07178468,0.63170516,9.784252
1540655224395,-0.09810573,0.634098,9.760324
1540655224412,-0.086141616,0.67477596,9.760324
1540655224422,-0.08853444,0.67477596,9.734002
1540655224432,-0.086141616,0.70348984,9.664611
1540655224442,-0.09810573,0.70348984,9.62154
1540655224452,-0.10289137,0.6891329,9.592826
1540655224462,-0.12203395,0.7178468,9.571291
1540655224482,-0.16271193,0.6963114,9.518648
1540655224499,-0.18903299,0.71306115,9.23151
1540655224510,-0.21774685,0.57906306,9.004191
1540655224520,-0.19142582,0.52163535,8.877372
1540655224531,-0.16271193,0.45942193,8.769695
1540655224551,-0.047856454,0.49292147,8.571091
1540655224563,-0.02632105,0.38763726,8.4347
1540655224582,0.033499517,0.2009971,7.9346
1540655224594,0.13160525,0.13160525,7.726424
1540655224612,0.23688944,0.15553348,7.635497
1540655224622,0.124426775,0.16749759,7.7144604
1540655224632,-0.031106694,0.1052842,7.7647095
1540655224651,-0.09571291,-0.28235307,7.9968133
1540655224661,-0.16510476,-0.30149564,8.04467
1540655224681,-0.3924229,-0.2847459,8.176275
1540655224691,-0.54317075,-0.2416751,8.176275
1540655224701,-0.6891329,-0.17228323,8.140383
1540655224720,-0.83030945,-0.059820566,8.29113
1540655224731,-0.9882358,-0.02871387,8.29113
1540655224741,-0.971486,-0.5383851,8.566305
1540655224760,-1.0959128,-1.4835501,9.542577
1540655224778,-0.9667004,-1.0863415,10.147961
1540655224790,-0.91405827,-0.6197411,9.741181
1540655224806,-1.9453648,0.19621146,8.566305
1540655224816,-3.1561332,2.1224337,10.169497
1540655224826,-2.8905299,2.4263222,12.356536
1540655224837,-3.0197423,1.3926228,14.081761
1540655224859,-1.7922242,0.9595219,15.476777
1540655224878,-1.038485,-0.2536392,13.825729
1540655224888,-1.0097711,-0.567099,12.7393875
1540655224899,-0.7800602,-0.76570326,11.854043
1540655224917,-0.4761717,-0.50009996,10.695917
1540655224927,-0.44027936,-0.13160525,10.267602
1540655224938,-0.38763726,0.19142582,9.970892
1540655224948,-0.3062813,0.36610186,9.896714
1540655224958,-0.39720857,0.44027936,9.80818
1540655224978,-0.26799613,0.4139583,9.954143
1540655224997,-0.3182454,0.47138608,10.286744
1540655225007,-0.20578274,0.5886344,10.260424
1540655225027,-0.083748795,0.47138608,9.88475
1540655225038,-0.043070808,0.16510476,9.769895
1540655225057,0.0,-1.0648061,9.829716
1540655225067,-0.05742774,-1.6103697,9.999606
1540655225087,-0.28953153,-1.9980069,10.502099
1540655225106,-0.9403793,-1.8496519,10.356136
1540655225115,-1.4404793,-1.753939,10.150353
1540655225132,-2.4885356,-1.294517,10.147961
1540655225142,-2.8187451,-1.0049855,10.054641
1540655225152,-2.9479575,-0.62931234,9.798609
1540655225174,-3.4480574,-0.18185452,9.080762
1540655225185,-3.6849468,0.14356937,8.836694
1540655225195,-3.8404803,0.6580262,8.568698
1540655225212,-3.8285162,2.0315065,8.408379
1540655225224,-3.5030923,2.5986054,8.590233
1540655225240,-2.4119651,4.5798626,8.681161
1540655225252,-1.3830515,5.156533,8.647661
1540655225262,-0.57906306,5.1589255,8.532805
1540655225272,0.05742774,4.4339004,8.748159
1540655225293,0.2727818,1.0025927,9.62154
1540655225312,-0.0071784677,-2.024328,10.997413
1540655225330,-0.50488555,-3.101098,11.832508
1540655225340,-0.59581286,-3.3523445,11.832508
1540655225350,-0.56470615,-3.4121652,11.552547
1540655225369,-0.43070808,-3.1322048,10.470992
1540655225392,-0.40438703,-2.5698915,9.276974
1540655225409,-0.4139583,-1.538585,8.633304
1540655225419,-0.28953153,-0.9212367,8.681161
1540655225429,-0.22492532,-0.36131623,8.920443
1540655225439,-0.09332009,0.031106694,9.193225
1540655225449,0.023928227,0.33260235,9.363115
1540655225459,0.18903299,0.3493521,9.391829
1540655225469,0.2847459,0.2656033,9.355937
1540655225480,0.36610186,0.24885355,9.427721
1540655225489,0.3182454,0.51445687,9.530613
1540655225499,0.27756742,0.8997013,9.688539
1540655225509,0.26081768,1.1509477,9.868001
1540655225529,0.0526421,1.3495519,10.289138
1540655225548,-0.44985065,1.0767702,10.112068
1540655225557,-0.89730847,0.74895346,9.906285
1540655225568,-1.3615161,0.53599226,9.755538
1540655225578,-1.7754744,0.2727818,9.619147
1540655225588,-2.3162522,0.086141616,9.51147
1540655225599,-2.9623144,-0.11724831,9.470792
1540655225610,-3.5676985,-0.28235307,9.38465
1540655225629,-4.316652,-0.46899325,9.221938
1540655225640,-4.5415773,-0.5288138,9.169296
1540655225659,-4.429115,-0.39960137,9.107083
1540655225677,-4.139583,-0.20578274,8.9826565
1540655225691,-3.9840498,-0.019142581,8.99462
1540655225707,-3.6658044,0.43788654,9.169296
1540655225718,-3.522235,0.6628119,9.437292
1540655225728,-3.3930225,0.64606214,9.688539
1540655225745,-3.0939198,0.35653058,9.963714
1540655225755,-2.6416762,0.19860429,9.968499
1540655225765,-2.0889342,-0.050249275,9.939785
1540655225775,-1.5170496,-0.16271193,9.853643
1540655225786,-1.0073783,-0.34456646,9.698111
1540655225795,-0.53359944,-0.51206404,9.564112
1540655225806,0.033499517,-0.8135597,9.473185
1540655225816,0.7465607,-1.1557333,9.530613
1540655225826,1.457229,-1.4213367,9.671789
1540655225838,1.995614,-1.3064811,9.762716
1540655225857,2.5028925,-1.1246266,9.987641
1540655225877,2.3904297,-0.83748794,9.968499
1540655225895,2.0171494,-0.22253251,9.726824
1540655225907,1.6917256,0.41635114,9.669396
1540655225924,0.634098,1.1844472,9.6071825
1540655225933,0.08853444,1.4668003,9.62154
1540655225943,-0.46660042,1.6630118,9.635897
1540655225953,-0.91884387,1.8305093,9.80818
1540655225963,-1.1796615,1.5122639,10.009177
1540655225976,-1.564906,1.524228,10.049855
1540655225996,-1.9740787,2.400001,10.102497
1540655226015,-2.6895328,1.8137596,10.1599245
1540655226025,-2.928815,1.2634103,10.07139
1540655226035,-3.0460632,0.5455636,10.083355
1540655226055,-2.7589245,-0.72263247,10.01157
1540655226065,-2.4502504,-1.4907285,10.01157
1540655226083,-2.1942184,-3.2039895,9.5760765
1540655226092,-2.2325034,-3.7615173,9.229117
1540655226102,-2.1894326,-4.139583,8.963513
1540655226112,-2.1463618,-4.5224347,8.915657
1540655226122,-2.1128623,-4.5894337,8.920443
1540655226134,-2.065006,-4.0941195,8.970692
1540655226145,-2.0195422,-3.2063823,9.037691
1540655226165,-2.0338993,-0.93320084,9.8321085
1540655226185,-2.3808584,0.15553348,10.60499
1540655226196,-2.4071796,0.34217364,10.540383
1540655226214,-2.4071796,-0.124426775,9.923036
1540655226224,-2.2851455,-0.6053841,9.456435
1540655226244,-1.8137596,0.086141616,8.568698
1540655226259,-1.3304094,1.0289137,8.506484
1540655226271,-0.3900301,2.778067,8.803194
1540655226280,0.014356935,3.4408789,9.037691
1540655226290,0.35413775,3.926622,9.343972
1540655226301,0.64606214,4.1228333,9.640682
1540655226310,0.9092726,3.8835511,9.851251
1540655226320,1.1030912,3.4791641,10.124033
1540655226332,1.1437693,2.9503503,10.281959
1540655226353,0.8709874,1.0863415,10.49492
1540655226371,0.21535404,-0.74177504,10.526027
1540655226382,-0.10289137,-1.3447664,10.475778
1540655226392,-0.44745782,-1.7204394,10.289138
1540655226409,-0.9906286,-1.6941184,9.789038
1540655226429,-1.5481563,-0.9403793,9.322437
1540655226440,-1.7802601,-0.32542387,9.284152
1540655226462,-2.062613,1.1796615,9.367901
1540655226480,-2.053042,2.2157538,9.442079
1540655226490,-1.9549361,2.4670002,9.410972
1540655226500,-1.8735801,2.536392,9.2793665
1540655226509,-1.6893328,2.1655045,9.253045
1540655226531,-1.3160524,1.0456635,9.461221
1540655226549,-0.85184485,0.023928227,9.626326
1540655226568,-0.33260235,-1.6366907,9.8632145
1540655226577,-0.28235307,-2.3258235,10.0163555
1540655226588,-0.3589234,-2.7613173,10.07139
1540655226600,-0.3900301,-3.2279177,10.042677
1540655226619,-0.2847459,-3.6370904,9.664611
1540655226630,-0.16271193,-3.2805598,9.533006
1540655226649,-0.22013968,-2.0410776,9.707682
1540655226668,-0.32063824,-0.7537391,10.040284
1540655226687,-0.39481574,-0.40677986,9.980463
1540655226701,-0.30149564,-0.2632105,9.810573
1540655226716,-0.27517462,-0.23928227,9.506684
1540655226736,-0.6269195,0.23688944,9.638289
1540655226745,-0.92602235,0.7896315,9.657433
1540655226755,-1.2227324,1.2203395,9.62154
1540655226766,-1.5098711,1.8879371,9.5760765
1540655226777,-1.6845472,2.7302105,9.542577
1540655226788,-1.8783658,3.4432719,9.638289
1540655226805,-2.2468605,4.0869412,9.652647
1540655226818,-2.3521447,3.9625144,9.492328
1540655226837,-2.0171494,2.6225336,9.066405
1540655226855,-1.0049855,-0.23688944,8.99462
1540655226874,0.11964113,-1.7587247,9.71486
1540655226884,0.4977071,-2.4335005,10.226924
1540655226906,0.8422736,-3.4983068,11.100305
1540655226916,0.85184485,-3.5030923,11.29173
1540655226926,0.7369894,-3.359523,11.236695
1540655226936,0.63888365,-3.141776,11.014163
1540655226955,0.1268196,-1.9860427,10.021141
1540655226965,-0.3397808,-1.5122639,9.458828
1540655226983,-1.6773686,-0.7322037,8.71466
1540655226992,-2.3928227,-0.45224348,8.5423765
1540655227002,-3.3092737,-0.08853444,8.606983
1540655227012,-4.132405,0.21296121,8.949157
1540655227022,-4.9459643,0.40438703,9.265009
1540655227035,-5.625526,0.52163535,9.434899
1540655227045,-5.8600225,0.49052864,9.789038
1540655227055,-5.855237,0.526421,10.116854
1540655227075,-5.3503513,0.124426775,10.035499
1540655227095,-4.7114677,-0.09571291,9.272188
1540655227114,-4.208975,-0.23449662,9.12144
1540655227131,-3.3284163,-0.13399807,9.332008
1540655227141,-2.5004997,-0.16749759,9.444471
1540655227161,-0.22492532,-0.552742,9.480363
1540655227171,1.026521,-0.971486,9.521041
1540655227183,2.0291135,-1.4668003,9.614362
1540655227196,2.6632116,-1.8568304,9.686146
