watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_21,2018-10-30_21,yes,0.5373134328358209,0.6019900497512438,0.24752475247524752,0.29896907216494845
2018-10-30_21,2018-10-30_22,no,0.5423728813559322,0.5733788395904437,0.16312056737588654,0.176056338028169
2018-10-30_21,2018-10-30_23,no,0.5272727272727272,0.5337423312883436,0.17073170731707318,0.25316455696202533
2018-10-30_22,2018-10-30_21,no,0.5343137254901961,0.527363184079602,0.17647058823529413,0.15841584158415842
2018-10-30_22,2018-10-30_22,yes,0.581081081081081,0.5641891891891891,0.15492957746478872,0.1267605633802817
2018-10-30_22,2018-10-30_23,no,0.5315315315315315,0.5474006116207951,0.18064516129032257,0.17791411042944785
2018-10-30_23,2018-10-30_21,no,0.5621890547263682,0.572139303482587,0.19387755102040816,0.1134020618556701
2018-10-30_23,2018-10-30_22,no,0.5371621621621622,0.535593220338983,0.16891891891891891,0.16083916083916083
2018-10-30_23,2018-10-30_23,yes,0.5457317073170732,0.5969696969696969,0.22560975609756098,0.23717948717948717
