watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_11,2018-10-30_11,yes,0.5024390243902439,0.5632754342431762,0.22564102564102564,0.25654450261780104
2018-10-30_11,2018-10-30_12,no,0.5524590163934426,0.5676126878130217,0.17049180327868851,0.23684210526315788
2018-10-30_11,2018-10-30_13,no,0.5314685314685315,0.5390070921985816,0.24,0.24452554744525548
2018-10-30_11,2018-10-30_14,no,0.6188118811881188,0.595,0.17326732673267325,0.16
2018-10-30_11,2018-10-30_15,no,0.5661157024793388,0.5614583333333333,0.2192622950819672,0.2138364779874214
2018-10-30_11,2018-10-30_16,no,0.5506692160611855,0.5487571701720841,0.2015810276679842,0.20481927710843373
2018-10-30_11,2018-10-30_17,no,0.5193798449612403,0.5038610038610039,0.17898832684824903,0.17054263565891473
2018-10-30_11,2018-10-30_18,no,0.5318761384335154,0.5693693693693693,0.25660377358490566,0.23193916349809887
2018-10-30_11,2018-10-30_19,no,0.5914826498422713,0.610223642172524,0.2356902356902357,0.1829652996845426
2018-10-30_11,2018-10-30_20,no,0.5983606557377049,0.5532786885245902,0.14754098360655737,0.1440677966101695
2018-10-30_12,2018-10-30_11,no,0.5654320987654321,0.5845771144278606,0.14720812182741116,0.193717277486911
2018-10-30_12,2018-10-30_12,yes,0.5272727272727272,0.5501672240802675,0.2508361204013378,0.24172185430463577
2018-10-30_12,2018-10-30_13,no,0.5734265734265734,0.6141868512110726,0.18840579710144928,0.20437956204379562
2018-10-30_12,2018-10-30_14,no,0.5757575757575758,0.5707070707070707,0.22872340425531915,0.20212765957446807
2018-10-30_12,2018-10-30_15,no,0.5271238485158649,0.592938733125649,0.21691973969631237,0.2127659574468085
2018-10-30_12,2018-10-30_16,no,0.538899430740038,0.5644859813084112,0.24806201550387597,0.20392156862745098
2018-10-30_12,2018-10-30_17,no,0.5813953488372093,0.5791505791505791,0.2784313725490196,0.23346303501945526
2018-10-30_12,2018-10-30_18,no,0.6158088235294118,0.5963302752293578,0.2518518518518518,0.19066147859922178
2018-10-30_12,2018-10-30_19,no,0.5527156549520766,0.5390749601275917,0.28762541806020064,0.26537216828478966
2018-10-30_12,2018-10-30_20,no,0.5387755102040817,0.6326530612244898,0.19672131147540983,0.18333333333333332
2018-10-30_13,2018-10-30_11,no,0.541871921182266,0.5497512437810945,0.15306122448979592,0.16230366492146597
2018-10-30_13,2018-10-30_12,no,0.5841584158415841,0.5348837209302325,0.20422535211267606,0.22996515679442509
2018-10-30_13,2018-10-30_13,yes,0.6493055555555556,0.6666666666666666,0.3944636678200692,0.37630662020905925
2018-10-30_13,2018-10-30_14,no,0.5812807881773399,0.5591133004926109,0.14646464646464646,0.18556701030927836
2018-10-30_13,2018-10-30_15,no,0.5385416666666667,0.5639958376690947,0.24678111587982832,0.18064516129032257
2018-10-30_13,2018-10-30_16,no,0.5271028037383177,0.5506692160611855,0.22440944881889763,0.2289156626506024
2018-10-30_13,2018-10-30_17,no,0.6330798479087453,0.5916030534351145,0.16923076923076924,0.1583011583011583
2018-10-30_13,2018-10-30_18,no,0.6599264705882353,0.5472727272727272,0.3127413127413127,0.311284046692607
2018-10-30_13,2018-10-30_19,no,0.5101404056162246,0.561014263074485,0.1568627450980392,0.2079207920792079
2018-10-30_13,2018-10-30_20,no,0.5591836734693878,0.5714285714285714,0.13934426229508196,0.13709677419354838
2018-10-30_14,2018-10-30_11,no,0.5487804878048781,0.6129032258064516,0.16080402010050251,0.20398009950248755
2018-10-30_14,2018-10-30_12,no,0.5551839464882943,0.5451505016722408,0.19791666666666666,0.22996515679442509
2018-10-30_14,2018-10-30_13,no,0.5526315789473685,0.5572916666666666,0.208955223880597,0.2
2018-10-30_14,2018-10-30_14,yes,0.5879396984924623,0.5782828282828283,0.205,0.1919191919191919
2018-10-30_14,2018-10-30_15,no,0.54375,0.5398773006134969,0.2127659574468085,0.22844827586206898
2018-10-30_14,2018-10-30_16,no,0.5570342205323194,0.5787476280834914,0.19678714859437751,0.16279069767441862
2018-10-30_14,2018-10-30_17,no,0.5340909090909091,0.5473887814313346,0.2032520325203252,0.1910569105691057
2018-10-30_14,2018-10-30_18,no,0.5424354243542435,0.5479704797047971,0.29277566539923955,0.3053435114503817
2018-10-30_14,2018-10-30_19,no,0.5670926517571885,0.5843949044585988,0.20454545454545456,0.14426229508196722
2018-10-30_14,2018-10-30_20,no,0.562753036437247,0.5265306122448979,0.07563025210084033,0.14655172413793102
