watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-20_7_,2018-10-20_7_,yes,0.7808988764044944,0.7853107344632768,0.3595505617977528,0.3728813559322034
2018-10-20_7_,2018-10-20_8_,no,0.5833333333333334,0.5769230769230769,0.2236842105263158,0.25
2018-10-20_7_,2018-10-22_10,no,0.5430210325047801,0.5172413793103449,0.17374517374517376,0.1568627450980392
2018-10-20_7_,2018-10-22_11,no,0.5489566613162119,0.5513428120063191,0.13175675675675674,0.11705685618729098
2018-10-20_7_,2018-10-22_9_,no,0.5568345323741007,0.5665236051502146,0.23121387283236994,0.20238095238095238
2018-10-20_7_,2018-10-27_12,no,0.5471380471380471,0.5507487520798668,0.21212121212121213,0.20677966101694914
2018-10-20_7_,2018-10-27_13,no,0.5496957403651116,0.5346938775510204,0.16806722689075632,0.1522633744855967
2018-10-20_7_,2018-10-27_14,no,0.5348837209302325,0.528023598820059,0.1927710843373494,0.1566265060240964
2018-10-20_7_,2018-10-27_15,no,0.5782828282828283,0.5583126550868487,0.16580310880829016,0.13402061855670103
2018-10-20_7_,2018-10-27_16,no,0.5522388059701493,0.5326633165829145,0.16778523489932887,0.16887417218543047
2018-10-20_7_,2018-10-27_17,no,0.5328330206378987,0.5258126195028681,0.11583011583011583,0.1015625
2018-10-20_7_,2018-10-27_18,no,0.567287784679089,0.5295358649789029,0.17094017094017094,0.17872340425531916
2018-10-20_7_,2018-10-27_19,no,0.5626477541371159,0.5976190476190476,0.125,0.16587677725118483
2018-10-20_7_,2018-10-27_20,no,0.5813953488372093,0.5890804597701149,0.13056379821958458,0.13953488372093023
2018-10-20_7_,2018-10-27_21,no,0.5170278637770898,0.5396578538102644,0.1597444089456869,0.15112540192926044
2018-10-20_7_,2018-10-27_22,no,0.625,0.6003521126760564,0.11228070175438597,0.16783216783216784
2018-10-20_7_,2018-10-27_23,no,0.5406976744186046,0.5581395348837209,0.09055118110236221,0.1124031007751938
2018-10-20_7_,2018-10-27_24,no,0.5943661971830986,0.553072625698324,0.15895953757225434,0.15568862275449102
2018-10-20_8_,2018-10-20_7_,no,0.5297450424929179,0.5310734463276836,0.17751479289940827,0.18072289156626506
2018-10-20_8_,2018-10-20_8_,yes,0.5732484076433121,0.717948717948718,0.3783783783783784,0.5
2018-10-20_8_,2018-10-22_10,no,0.550561797752809,0.5695488721804511,0.1532258064516129,0.1814516129032258
2018-10-20_8_,2018-10-22_11,no,0.5410094637223974,0.5846394984326019,0.19607843137254902,0.21630094043887146
2018-10-20_8_,2018-10-22_9_,no,0.527007299270073,0.5241581259150805,0.17737003058103976,0.16905444126074498
2018-10-20_8_,2018-10-27_12,no,0.5276381909547738,0.5295109612141653,0.14527027027027026,0.18900343642611683
2018-10-20_8_,2018-10-27_13,no,0.5437881873727087,0.5393939393939394,0.12017167381974249,0.15254237288135594
2018-10-20_8_,2018-10-27_14,no,0.5261627906976745,0.5236686390532544,0.17391304347826086,0.17791411042944785
2018-10-20_8_,2018-10-27_15,no,0.5264483627204031,0.543424317617866,0.14814814814814814,0.14871794871794872
2018-10-20_8_,2018-10-27_16,no,0.5431893687707641,0.5764119601328903,0.11971830985915492,0.13793103448275862
2018-10-20_8_,2018-10-27_17,no,0.5268199233716475,0.5544933078393881,0.11507936507936507,0.13253012048192772
