watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-20_7_,2018-10-20_7_,yes,0.638235294117647,0.7105263157894737,0.2529411764705882,0.32748538011695905
2018-10-20_7_,2018-10-20_8_,no,0.5874125874125874,0.6223776223776224,0.18309859154929578,0.2714285714285714
2018-10-20_7_,2018-10-22_10,no,0.5669291338582677,0.59251968503937,0.21568627450980393,0.21031746031746032
2018-10-20_7_,2018-10-22_11,no,0.5444264943457189,0.5476973684210527,0.14776632302405499,0.16326530612244897
2018-10-20_7_,2018-10-22_9_,no,0.6026392961876833,0.5555555555555556,0.1927710843373494,0.2037037037037037
2018-10-20_7_,2018-10-27_12,no,0.5120274914089347,0.5391304347826087,0.23809523809523808,0.23049645390070922
2018-10-20_7_,2018-10-27_13,no,0.5609243697478992,0.5546218487394958,0.2033898305084746,0.17154811715481172
2018-10-20_7_,2018-10-27_14,no,0.5705521472392638,0.5945121951219512,0.1125,0.18012422360248448
2018-10-20_7_,2018-10-27_15,no,0.5130890052356021,0.5456919060052219,0.08839779005524862,0.14795918367346939
2018-10-20_7_,2018-10-27_16,no,0.5719063545150501,0.5488215488215489,0.23826714801444043,0.17465753424657535
2018-10-20_7_,2018-10-27_17,no,0.5521235521235521,0.5542635658914729,0.156,0.11244979919678715
2018-10-20_7_,2018-10-27_18,no,0.5478260869565217,0.55,0.2018348623853211,0.1689497716894977
2018-10-20_7_,2018-10-27_19,no,0.6372549019607843,0.6470588235294118,0.11330049261083744,0.19607843137254902
2018-10-20_7_,2018-10-27_20,no,0.6451612903225806,0.638235294117647,0.1,0.21994134897360704
2018-10-20_7_,2018-10-27_21,no,0.5622047244094488,0.5280373831775701,0.13758389261744966,0.17532467532467533
2018-10-20_7_,2018-10-27_22,no,0.5467625899280576,0.5732600732600732,0.13503649635036497,0.16666666666666666
2018-10-20_7_,2018-10-27_23,no,0.5501022494887525,0.5959595959595959,0.1078838174273859,0.10080645161290322
2018-10-20_7_,2018-10-27_24,no,0.5177809388335705,0.5455861070911722,0.16473988439306358,0.1794871794871795
2018-10-20_8_,2018-10-20_7_,no,0.5552238805970149,0.5718475073313783,0.15527950310559005,0.20253164556962025
2018-10-20_8_,2018-10-20_8_,yes,0.704225352112676,0.8450704225352113,0.5142857142857142,0.5441176470588235
2018-10-20_8_,2018-10-22_10,no,0.5897435897435898,0.6167315175097277,0.15019762845849802,0.17120622568093385
2018-10-20_8_,2018-10-22_11,no,0.553921568627451,0.591869918699187,0.1527777777777778,0.18666666666666668
2018-10-20_8_,2018-10-22_9_,no,0.5230312035661219,0.6160583941605839,0.18885448916408668,0.20760233918128654
2018-10-20_8_,2018-10-27_12,no,0.5785837651122625,0.5449826989619377,0.23129251700680273,0.24548736462093862
2018-10-20_8_,2018-10-27_13,no,0.5262054507337526,0.5734989648033126,0.2025862068965517,0.12863070539419086
2018-10-20_8_,2018-10-27_14,no,0.6432926829268293,0.5306748466257669,0.18181818181818182,0.12987012987012986
2018-10-20_8_,2018-10-27_15,no,0.5418848167539267,0.5307692307692308,0.14285714285714285,0.18032786885245902
2018-10-20_8_,2018-10-27_16,no,0.6126279863481229,0.5823429541595926,0.1413793103448276,0.1371841155234657
2018-10-20_8_,2018-10-27_17,no,0.5285996055226825,0.5538160469667319,0.14107883817427386,0.15444015444015444
2018-10-20_8_,2018-10-27_18,no,0.5772532188841202,0.5617021276595745,0.14666666666666667,0.1645021645021645
2018-10-20_8_,2018-10-27_19,no,0.5561097256857855,0.5297029702970297,0.1477832512315271,0.1724137931034483
2018-10-20_8_,2018-10-27_20,no,0.5695067264573991,0.5752608047690015,0.20298507462686566,0.18475073313782991
2018-10-20_8_,2018-10-27_21,no,0.5468998410174881,0.5771065182829889,0.1178343949044586,0.1716171617161716
2018-10-20_8_,2018-10-27_22,no,0.5709090909090909,0.554954954954955,0.17857142857142858,0.18996415770609318
2018-10-20_8_,2018-10-27_23,no,0.5935613682092555,0.562874251497006,0.07758620689655173,0.13821138211382114
2018-10-20_8_,2018-10-27_24,no,0.5492154065620543,0.5405405405405406,0.19148936170212766,0.2361963190184049
2018-10-22_10,2018-10-20_7_,no,0.5538922155688623,0.6029411764705882,0.15060240963855423,0.20588235294117646
2018-10-22_10,2018-10-20_8_,no,0.5845070422535211,0.4647887323943662,0.22388059701492538,0.208955223880597
2018-10-22_10,2018-10-22_10,yes,0.5926640926640927,0.7098039215686275,0.25868725868725867,0.37254901960784315
2018-10-22_10,2018-10-22_11,no,0.5220949263502455,0.5575364667747164,0.09523809523809523,0.10423452768729642
2018-10-22_10,2018-10-22_9_,no,0.5555555555555556,0.5194029850746269,0.15723270440251572,0.15170278637770898
2018-10-22_10,2018-10-27_12,no,0.5199306759098787,0.5546075085324232,0.27472527472527475,0.23826714801444043
2018-10-22_10,2018-10-27_13,no,0.5241090146750524,0.5670103092783505,0.15879828326180256,0.1608695652173913
2018-10-22_10,2018-10-27_14,no,0.7424242424242424,0.6867469879518072,0.19393939393939394,0.19393939393939394
2018-10-22_10,2018-10-27_15,no,0.5168831168831168,0.5412371134020618,0.06077348066298342,0.15934065934065933
2018-10-22_10,2018-10-27_16,no,0.5821917808219178,0.5821917808219178,0.2206896551724138,0.22413793103448276
2018-10-22_10,2018-10-27_17,no,0.5202312138728323,0.5305719921104537,0.092,0.104
2018-10-22_10,2018-10-27_18,no,0.6072961373390557,0.6021276595744681,0.11210762331838565,0.16595744680851063
2018-10-22_10,2018-10-27_19,no,0.575,0.5735294117647058,0.14215686274509803,0.14634146341463414
2018-10-22_10,2018-10-27_20,no,0.5422740524781341,0.5462686567164179,0.13836477987421383,0.09969788519637462
2018-10-22_10,2018-10-27_21,no,0.5598755832037325,0.5721003134796239,0.07046979865771812,0.1305732484076433
2018-10-22_10,2018-10-27_22,no,0.5688405797101449,0.5767857142857142,0.15613382899628253,0.11191335740072202
2018-10-22_10,2018-10-27_23,no,0.5163265306122449,0.5296523517382413,0.10526315789473684,0.1652542372881356
2018-10-22_10,2018-10-27_24,no,0.5741279069767442,0.5550786838340487,0.16129032258064516,0.15950920245398773
2018-10-22_11,2018-10-20_7_,no,0.592814371257485,0.5329341317365269,0.17177914110429449,0.21604938271604937
2018-10-22_11,2018-10-20_8_,no,0.5833333333333334,0.5774647887323944,0.1527777777777778,0.19402985074626866
