watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_10,2018-10-30_10,yes,0.5797101449275363,0.572992700729927,0.25757575757575757,0.3308270676691729
2018-10-30_10,2018-10-30_1_,no,0.5490196078431373,0.6303501945525292,0.225,0.234375
2018-10-30_10,2018-10-30_2_,no,0.5187165775401069,0.576,0.20108695652173914,0.1793478260869565
2018-10-30_10,2018-10-30_3_,no,0.6143617021276596,0.6090425531914894,0.2765957446808511,0.21808510638297873
2018-10-30_10,2018-10-30_4_,no,0.5654761904761905,0.5778210116731517,0.1951219512195122,0.1984126984126984
2018-10-30_10,2018-10-30_5_,no,0.530791788856305,0.6187683284457478,0.19047619047619047,0.15853658536585366
2018-10-30_10,2018-10-30_6_,no,0.5491990846681922,0.5291375291375291,0.23529411764705882,0.2107843137254902
2018-10-30_10,2018-10-30_7_,no,0.5316205533596838,0.5859375,0.1875,0.14741035856573706
2018-10-30_10,2018-10-30_8_,no,0.5027522935779817,0.5711645101663586,0.16412213740458015,0.16417910447761194
2018-10-30_10,2018-10-30_9_,no,0.5791583166332666,0.5512295081967213,0.19421487603305784,0.16182572614107885
2018-10-30_1_,2018-10-30_10,no,0.564748201438849,0.5107913669064749,0.14492753623188406,0.12307692307692308
2018-10-30_1_,2018-10-30_1_,yes,0.5357142857142857,0.546875,0.15873015873015872,0.23387096774193547
2018-10-30_1_,2018-10-30_2_,no,0.5309973045822103,0.5456989247311828,0.24157303370786518,0.2111111111111111
2018-10-30_1_,2018-10-30_3_,no,0.5789473684210527,0.6042780748663101,0.17297297297297298,0.16304347826086957
2018-10-30_1_,2018-10-30_4_,no,0.6062378167641326,0.5535714285714286,0.16205533596837945,0.17857142857142858
2018-10-30_1_,2018-10-30_5_,no,0.5425219941348973,0.5982404692082112,0.20481927710843373,0.21893491124260356
2018-10-30_1_,2018-10-30_6_,no,0.5790697674418605,0.5614849187935035,0.19248826291079812,0.13725490196078433
2018-10-30_1_,2018-10-30_7_,no,0.5513833992094862,0.6126482213438735,0.23265306122448978,0.26
2018-10-30_1_,2018-10-30_8_,no,0.5474452554744526,0.5203703703703704,0.23272727272727273,0.1776061776061776
2018-10-30_1_,2018-10-30_9_,no,0.5605749486652978,0.5594262295081968,0.18614718614718614,0.19246861924686193
2018-10-30_2_,2018-10-30_10,no,0.5143884892086331,0.6181818181818182,0.17777777777777778,0.27692307692307694
2018-10-30_2_,2018-10-30_1_,no,0.6015625,0.5277777777777778,0.23809523809523808,0.28688524590163933
2018-10-30_2_,2018-10-30_2_,yes,0.5891891891891892,0.5779569892473119,0.34594594594594597,0.3114754098360656
2018-10-30_2_,2018-10-30_3_,no,0.5860215053763441,0.6200527704485488,0.2,0.15384615384615385
2018-10-30_2_,2018-10-30_4_,no,0.5176470588235295,0.5575396825396826,0.16736401673640167,0.23715415019762845
2018-10-30_2_,2018-10-30_5_,no,0.5623188405797102,0.6023391812865497,0.17365269461077845,0.16049382716049382
2018-10-30_2_,2018-10-30_6_,no,0.5804195804195804,0.5601851851851852,0.14220183486238533,0.16176470588235295
2018-10-30_2_,2018-10-30_7_,no,0.557504873294347,0.5512572533849129,0.22265625,0.2109375
2018-10-30_2_,2018-10-30_8_,no,0.5654545454545454,0.5327272727272727,0.2545454545454545,0.2246376811594203
2018-10-30_2_,2018-10-30_9_,no,0.5544147843942505,0.5286885245901639,0.19166666666666668,0.2320675105485232
2018-10-30_3_,2018-10-30_10,no,0.5421245421245421,0.6021897810218978,0.17037037037037037,0.26277372262773724
2018-10-30_3_,2018-10-30_1_,no,0.5634920634920635,0.6309523809523809,0.2,0.304
2018-10-30_3_,2018-10-30_2_,no,0.5202156334231806,0.5633423180592992,0.12568306010928962,0.12903225806451613
2018-10-30_3_,2018-10-30_3_,yes,0.575197889182058,0.5891891891891892,0.24175824175824176,0.21195652173913043
