timestamp,x,y,x_velocity,y_velocity
1540930889047,0.037435237,0.033811226,-28.58376,178.5766
1540930889113,0.03740436,0.033690654,-121.28504,-120.70188
1540930889129,0.037280593,0.03356749,-108.82518,-108.30026
1540930889146,0.037194494,0.03344831,-72.810905,-107.9096
1540930889163,0.037098933,0.033326797,-59.96414,-109.81505
1540930889179,0.037074123,0.03320775,-34.23343,-110.80426
1540930889196,0.037074123,0.033087775,7.441096,-109.97068
1540930889213,0.037074123,0.032965355,31.654058,-112.043434
1540930889229,0.037074123,0.03284698,37.55799,-112.48517
1540930889246,0.037074123,0.032727394,29.994753,-112.10668
1540930889263,0.037074123,0.03261331,3.3459234,-110.38664
1540930889312,0.037074123,0.03258336,0.0,0.0
1540930889413,0.037074123,0.032523464,0.0,0.0
1540930889630,0.037261415,0.032523464,253.7979,-0.060939256
1540930889646,0.03760039,0.03258336,419.084,95.39192
1540930889662,0.038187537,0.032727104,647.5091,154.44531
1540930889678,0.03892894,0.033208776,803.04895,423.49155
1540930889698,0.039833795,0.033973105,962.02484,728.0904
1540930889713,0.040976748,0.035272483,1137.2719,1107.2095
1540930889729,0.042219475,0.036789026,1282.4567,1550.7864
1540930889746,0.043401428,0.03879144,1340.5713,1997.6317
1540930889761,0.04428773,0.04085014,1206.8876,2299.337
1540930889778,0.044875182,0.043351606,839.7182,2558.9976
1540930889794,0.045078766,0.04607144,308.5455,2712.2905
1540930889811,0.044758487,0.04870661,-263.88376,2820.575
1540930889828,0.04393267,0.051403016,-839.82855,2784.3296
1540930889844,0.042523336,0.053746276,-1430.7905,2530.6887
1540930889861,0.040818825,0.05568334,-1944.5203,2094.8552
1540930889877,0.03843074,0.057196554,-2398.2852,1509.9263
1540930889894,0.03618916,0.058084738,-2644.9927,894.23157
1540930889911,0.033598423,0.058302093,-2781.2766,169.81816
1540930889927,0.031613585,0.05793835,-2479.3801,-539.20447
1540930889944,0.029676072,0.057198323,-2087.347,-1110.6193
1540930889961,0.028235639,0.055987652,-1471.9784,-1521.9459
1540930889977,0.026841687,0.0543134,-1116.7308,-1850.4237
1540930889994,0.025724886,0.052460205,-858.53864,-2102.8792
1540930890011,0.024957838,0.050425887,-669.4776,-2287.491
1540930890028,0.024547564,0.048691362,-363.14505,-2159.74
1540930890044,0.024435218,0.046735074,3.6897426,-1941.9114
1540930890061,0.02457326,0.04541178,340.9616,-1607.8533
1540930890077,0.024949165,0.044280212,565.0363,-1155.608
1540930890097,0.025429582,0.043415405,699.595,-756.3324
1540930890111,0.02603641,0.042861316,760.5289,-380.36957
1540930890127,0.02675745,0.042514406,813.03986,-105.093765
1540930890144,0.027467838,0.042406283,817.86334,35.805805
1540930890160,0.028120412,0.042530686,759.6288,263.2448
1540930890178,0.028922748,0.042936437,731.81274,461.82236
1540930890194,0.029945584,0.0435865,816.3875,708.6533
1540930890211,0.030855631,0.044266924,954.45764,889.2508
1540930890227,0.031594064,0.04491873,925.54083,891.7941
