timestamp,x,y,x_velocity,y_velocity
1540930878448,0.008100028,0.027107973,109.56178,128.68623
1540930878468,0.008273379,0.027132835,101.67702,-7.3929014
1540930878669,0.008305566,0.027132835,0.0,0.0
1540930878684,0.0083998125,0.027132835,123.55928,-0.12845744
1540930878702,0.008527178,0.027132835,145.9856,0.012994918
1540930878719,0.008576401,0.027132835,141.72131,0.020476446
1540930878736,0.008606493,0.027132835,48.139954,-0.019442499
1540930878767,0.008666678,0.027132835,2.361162,0.0062318956
1540930878785,0.0087425355,0.027132835,3.4756536,-0.03328068
1540930878817,0.008834891,0.027132835,51.059525,-0.009237361
1540930878833,0.008893176,0.027132835,49.48164,0.0317369
1540930878851,0.008935209,0.027132835,53.974545,0.004602785
1540930878867,0.0089676045,0.027132835,45.58301,0.011828983
1540930878901,0.009027789,0.027132835,27.814823,-0.016294835
1540930878917,0.009087975,0.027099926,26.553776,-10.615395
1540930878935,0.009178253,0.02707294,50.929108,-32.490303
1540930878951,0.0092510255,0.027013043,80.47523,-58.781326
1540930878968,0.009298624,0.027013043,92.24702,-52.15893
1540930878985,0.009328716,0.027013043,71.12166,-18.357763
1540930879001,0.009408064,0.026934074,33.37426,-14.018234
1540930879033,0.009481758,0.026953148,24.363491,-1.4758254
1540930879050,0.009554385,0.026953148,48.896248,7.8599453
1540930879067,0.009596747,0.026953148,63.41095,20.229107
1540930879100,0.009719432,0.026953148,54.210762,-4.3076873
1540930879133,0.009750013,0.026953148,25.173635,0.035481393
1540930879167,0.009845147,0.027082605,19.78421,65.69095
1540930879183,0.009930569,0.027535286,65.091805,292.19086
1540930879201,0.009990755,0.028602464,86.197685,812.49207
1540930879216,0.010024779,0.030479323,51.69055,1644.8096
1540930879233,0.010050939,0.03294108,10.386072,2655.8977
1540930879249,0.009928242,0.036027517,-55.963314,3254.96
1540930879267,0.009585535,0.039790545,-210.93149,3870.1978
1540930879283,0.009293011,0.043751758,-366.78476,4243.88
1540930879300,0.009056198,0.04806186,-415.16455,4472.0547
1540930879317,0.0089351,0.05245816,-286.00888,4533.2573
1540930879332,0.00890742,0.056484025,-80.14389,4346.17
1540930879349,0.00890742,0.06056155,69.41317,4081.133
