timestamp,x_acc,y_acc,z_acc
1540928417203,0.04546363,0.43788654,9.741181
1540928417213,0.016749758,0.36610186,9.74836
1540928417232,0.011964113,0.44745782,9.707682
1540928417251,-0.014356935,0.40917268,9.755538
1540928417262,-0.011964113,0.39720857,9.767502
1540928417273,-0.019142581,0.43070808,9.781859
1540928417284,-0.02871387,0.4546363,9.753145
1540928417302,0.014356935,0.46899325,9.662218
1540928417313,0.03589234,0.42831525,9.664611
1540928417324,0.019142581,0.4019942,9.657433
1540928417334,0.021535404,0.41874397,9.669396
1540928417352,0.02632105,0.44027936,9.640682
1540928417362,0.033499517,0.45224348,9.58804
1540928417372,0.069391854,0.46899325,9.616755
1540928417392,0.08135597,0.40917268,9.592826
1540928417403,0.059820566,0.44027936,9.554541
1540928417412,0.019142581,0.485743,9.497113
1540928417422,0.011964113,0.55034924,9.475577
1540928417432,0.0023928226,0.57188463,9.501899
1540928417452,-0.031106694,0.4833502,9.5353985
1540928417462,-0.04546363,0.39720857,9.5665045
1540928417482,0.014356935,0.46181476,9.600004
1540928417501,-0.0071784677,0.526421,9.568898
1540928417511,0.016749758,0.5288138,9.561719
1540928417521,0.009571291,0.5072784,9.62154
1540928417531,0.023928227,0.4953143,9.633504
1540928417541,0.033499517,0.485743,9.664611
1540928417551,0.038285162,0.5024927,9.698111
1540928417569,0.019142581,0.4211368,9.74836
1540928417581,0.009571291,0.38285163,9.798609
1540928417599,0.0023928226,0.4354937,9.865608
1540928417610,0.014356935,0.44985065,9.858429
1540928417630,0.023928227,0.4354937,9.789038
1540928417640,-0.011964113,0.38285163,9.762716
1540928417650,-0.033499517,0.41635114,9.700503
1540928417669,-0.06699903,0.4331009,9.6071825
1540928417679,-0.06699903,0.41156548,9.552148
1540928417696,-0.09332009,0.28953153,9.339187
1540928417706,-0.076570325,0.27517462,9.243474
1540928417716,-0.083748795,0.27517462,9.066405
1540928417726,-0.09092726,0.2416751,8.819944
1540928417738,-0.11006984,0.18424734,8.585447
1540928417760,-0.1794617,-0.016749758,7.8987074
1540928417770,-0.14117654,-0.11485548,7.470392
1540928417789,-0.076570325,-0.07178468,7.02772
1540928417810,-0.086141616,0.16031912,6.893722
1540928417819,-0.078963146,0.2536392,6.867401
1540928417829,-0.03589234,0.22253251,7.042077
1540928417840,0.040677983,0.1268196,7.2382884
1540928417859,0.0023928226,-0.009571291,7.984849
1540928417869,-0.19621146,0.069391854,8.379665
1540928417888,-0.59342,-0.0023928226,9.2075815
1540928417908,-0.74177504,-0.016749758,10.133604
1540928417919,-0.7752745,0.10767702,10.602597
1540928417928,-0.8327023,-0.06460621,10.853844
1540928417938,-0.96909314,-0.37328035,10.171889
1540928417958,-3.048456,-0.28235307,11.114661
1540928417968,-2.7996025,1.4979069,14.550755
1540928417978,-1.6582261,2.524428,16.098911
1540928417997,-0.9403793,0.8853444,14.842679
1540928418017,-0.26081768,-0.52163535,13.686946
1540928418027,-0.22971097,-0.23449662,12.691531
1540928418047,0.3469593,0.12921242,10.578669
1540928418063,0.16749759,0.49292147,9.288938
1540928418075,-0.09571291,0.7609176,9.016156
1540928418092,-0.19142582,0.53359944,8.937193
1540928418105,-0.11724831,0.36610186,9.044869
1540928418116,-0.1698904,0.31585258,9.171689
1540928418127,-0.28235307,0.30149564,9.365508
1540928418145,-0.38285163,0.059820566,9.659825
1540928418155,-0.41156548,-0.22253251,9.674182
1540928418174,-0.5599205,-0.5240282,9.628718
1540928418185,-0.5982057,-0.552742,9.640682
1540928418202,-0.5599205,-0.40438703,9.609575
1540928418215,-0.46899325,-0.30867413,9.640682
1540928418234,-0.5168497,-0.15314065,9.678967
1540928418244,-0.53599226,-0.05503492,9.834501
1540928418254,-0.5623133,0.0047856453,9.95175
1540928418274,-0.53599226,0.02871387,9.963714
1540928418294,-0.4642076,0.13399807,9.856036
1540928418307,-0.39481574,0.16271193,9.805787
1540928418322,-0.33260235,0.1698904,9.741181
1540928418340,-0.38763726,0.2009971,9.822537
1540928418352,-0.3469593,0.18664017,9.851251
1540928418363,-0.31106696,0.17228323,9.925428
1540928418383,-0.17706887,0.1698904,9.942178
1540928418403,-0.19142582,0.16031912,9.865608
1540928418423,-0.17467605,0.10289137,9.846465
1540928418441,-0.059820566,0.20817557,9.805787
1540928418461,0.08853444,0.6197411,9.891929
1540928418471,0.1052842,0.89013004,9.853643
1540928418481,0.18424734,1.1413764,9.760324
1540928418491,0.34456646,1.1916257,9.729217
1540928418501,0.5982057,1.1796615,9.736395
1540928418519,0.72741807,1.3040884,9.934999
1540928418531,0.61016977,1.4261223,9.95175
1540928418547,0.46899325,1.1724831,9.839287
1540928418556,0.40677986,0.72741807,9.815358
1540928418566,0.23449662,0.27517462,9.88475
1540928418576,-0.016749758,0.06699903,9.91825
1540928418586,-0.33738798,0.02632105,9.997213
1540928418598,-0.6221339,-0.03589234,10.037891
1540928418608,-0.82313097,-0.16271193,9.970892
1540928418625,-1.1700903,-0.6891329,9.765109
1540928418636,-1.3734802,-1.0289137,9.619147
1540928418649,-1.4811572,-1.39023,9.516255
1540928418668,-1.7252251,-1.7587247,9.399008
1540928418679,-1.7898313,-1.5457634,9.420543
1540928418697,-1.7180467,-0.9954142,9.413364
1540928418709,-1.6247265,-0.782453,9.382257
1540928418727,-1.416551,-0.34217364,9.346365
1540928418745,-1.2658032,0.0526421,9.410972
1540928418755,-1.1557333,0.10767702,9.499506
1540928418767,-1.0911272,0.059820566,9.592826
1540928418787,-0.9738788,0.0071784677,9.702896
1540928418796,-0.9523434,0.047856454,9.743574
1540928418807,-0.9068798,0.05503492,9.786645
1540928418817,-0.79920274,0.04546363,9.784252
1540928418837,-0.6891329,-0.03589234,9.71486
1540928418856,-0.6221339,0.040677983,9.640682
1540928418866,-0.60059845,0.076570325,9.657433
1540928418886,-0.57906306,0.21774685,9.58804
1540928418904,-0.51206404,0.2536392,9.590433
1540928418916,-0.5096712,0.21535404,9.573684
1540928418933,-0.5479564,0.23449662,9.623933
1540928418943,-0.57427746,0.2632105,9.671789
1540928418963,-0.61734825,0.25124636,9.77468
1540928418973,-0.64606214,0.22013968,9.793823
1540928418986,-0.6364908,0.24885355,9.829716
1540928419004,-0.5982057,0.29192436,9.810573
1540928419015,-0.59342,0.18664017,9.745967
1540928419035,-0.6412765,0.08135597,9.667004
1540928419044,-0.6843473,0.0526421,9.678967
1540928419055,-0.6628119,0.040677983,9.683753
1540928419073,-0.5838487,-0.009571291,9.633504
1540928419084,-0.526421,-0.0071784677,9.583255
1540928419095,-0.45224348,-0.14356937,9.52822
1540928419112,-0.34456646,-0.6029913,9.530613
1540928419124,-0.22492532,-0.8279166,9.458828
1540928419135,-0.0741775,-1.0408778,9.437292
1540928419155,0.17706887,-1.7970098,9.485149
