timestamp,x_acc,y_acc,z_acc
1540928569474,-0.047856454,0.39720857,10.0163555
1540928569489,-0.050249275,0.2943172,9.961321
1540928569499,-0.083748795,0.2416751,9.80818
1540928569511,-0.09092726,0.20578274,9.702896
1540928569530,-0.12203395,0.11246266,9.602397
1540928569542,-0.10289137,0.04546363,9.554541
1540928569561,-0.083748795,-0.009571291,9.475577
1540928569579,-0.07178468,0.047856454,9.564112
1540928569590,-0.076570325,0.0741775,9.616755
1540928569602,-0.078963146,0.09332009,9.640682
1540928569612,-0.059820566,0.083748795,9.659825
1540928569632,-0.040677983,0.09810573,9.614362
1540928569652,-0.069391854,0.148355,9.611969
1540928569662,-0.0526421,0.14596218,9.619147
1540928569673,-0.0526421,0.1698904,9.628718
1540928569690,-0.047856454,0.19860429,9.62154
1540928569700,-0.033499517,0.23688944,9.647861
1540928569710,-0.06460621,0.24885355,9.645468
1540928569720,-0.11246266,0.21296121,9.597611
1540928569730,-0.15553348,0.22492532,9.5665045
1540928569741,-0.16271193,0.23449662,9.60479
1540928569750,-0.13399807,0.26799613,9.657433
1540928569770,-0.08853444,0.33020952,9.762716
1540928569780,-0.078963146,0.33260235,9.769895
1540928569799,-0.124426775,0.28953153,9.712467
1540928569810,-0.13160525,0.36131623,9.623933
1540928569820,-0.11006984,0.3493521,9.62154
1540928569839,-0.16749759,0.26081768,9.633504
1540928569849,-0.2009971,0.28953153,9.643075
1540928569860,-0.1794617,0.2943172,9.674182
1540928569871,-0.16271193,0.25842485,9.68136
1540928569888,-0.19142582,0.27517462,9.688539
1540928569898,-0.2105684,0.3062813,9.62154
1540928569909,-0.2105684,0.28235307,9.540184
1540928569928,-0.24646074,0.23928227,9.29133
1540928569938,-0.3182454,0.20338993,9.119047
1540928569957,-0.35174492,0.0526421,8.941978
1540928569968,-0.3684947,0.0,8.803194
1540928569987,-0.3900301,-0.124426775,8.374879
1540928569997,-0.44985065,-0.13878371,8.085348
1540928570008,-0.51206404,-0.1052842,7.8053875
1540928570028,-0.60059845,-0.086141616,7.1976104
1540928570037,-0.5838487,-0.10767702,7.0372915
1540928570047,-0.52163535,-0.1268196,6.977471
1540928570057,-0.46660042,-0.17706887,6.9894347
1540928570067,-0.41156548,-0.36370903,7.094719
1540928570084,-0.35174492,-0.6412765,7.393822
1540928570097,-0.37328035,-0.76331043,7.6594253
1540928570115,-0.4953143,-0.6029913,8.04467
1540928570126,-0.42592242,-0.45224348,8.293523
1540928570148,-0.3062813,-0.14356937,8.865408
1540928570165,-0.44027936,-0.031106694,9.260223
1540928570178,-0.567099,-0.11246266,9.652647
1540928570197,-0.88295156,-0.31345975,10.882557
1540928570207,-0.9619147,-0.45942193,11.375479
1540928570217,-1.1246266,-0.4426722,11.7463665
1540928570227,-1.2107682,-0.3924229,11.753545
1540928570238,-1.2729816,-0.05503492,11.46162
1540928570257,-2.0147567,1.4739788,12.052648
1540928570280,-1.9453648,2.7900312,14.902499
1540928570296,-1.8281165,2.0003998,15.146567
1540928570315,-0.8566305,0.7585248,13.189239
1540928570325,-0.5982057,0.4211368,12.141182
1540928570335,-0.4354937,0.4019942,11.339586
1540928570345,-0.33260235,0.55513483,10.6408825
1540928570355,-0.2416751,0.7465607,10.064212
1540928570365,-0.19621146,0.9499506,9.698111
1540928570383,-0.32542387,1.2059826,9.269794
1540928570401,-0.70588267,1.0743774,9.135797
1540928570410,-0.83748794,0.8709874,9.183653
1540928570421,-0.9403793,0.7968099,9.23151
1540928570432,-1.038485,0.7704889,9.19801
1540928570442,-1.0624132,0.68195444,9.236296
1540928570454,-1.0935199,0.5168497,9.30808
1540928570473,-1.174876,0.43070808,9.446864
1540928570493,-1.227518,0.15553348,9.430114
1540928570503,-1.2634103,0.18185452,9.396614
