timestamp,x_acc,y_acc,z_acc
1540928462710,0.0071784677,0.6652047,9.662218
1540928462724,0.03589234,0.71306115,9.602397
1540928462743,0.02632105,0.66759753,9.669396
1540928462762,0.021535404,0.5886344,9.729217
1540928462773,0.0023928226,0.55513483,9.741181
1540928462782,-0.014356935,0.51445687,9.710074
1540928462794,-0.03589234,0.5455636,9.690931
1540928462805,-0.02632105,0.57188463,9.693324
1540928462824,-0.009571291,0.6197411,9.779466
1540928462834,-0.014356935,0.5838487,9.784252
1540928462845,-0.031106694,0.5694918,9.772287
1540928462864,-0.02871387,0.6197411,9.762716
1540928462885,-0.05503492,0.6269195,9.738789
1540928462905,-0.062213387,0.6652047,9.690931
1540928462924,-0.09571291,0.5766702,9.729217
1540928462934,-0.12203395,0.6149554,9.757931
1540928462944,-0.16031912,0.65084773,9.741181
1540928462964,-0.148355,0.7585248,9.669396
1540928462974,-0.15074782,0.77766734,9.652647
1540928462983,-0.13878371,0.7465607,9.635897
1540928462993,-0.14596218,0.715454,9.65504
1540928463003,-0.17706887,0.7178468,9.647861
1540928463013,-0.18664017,0.715454,9.676575
1540928463023,-0.15553348,0.7106683,9.678967
1540928463033,-0.124426775,0.70348984,9.671789
1540928463043,-0.12203395,0.7082755,9.65504
1540928463063,-0.08135597,0.74177504,9.585648
1540928463082,-0.05503492,0.6987042,9.547362
1540928463092,-0.050249275,0.67477596,9.564112
1540928463102,-0.03589234,0.70588267,9.542577
1540928463112,-0.014356935,0.72263247,9.564112
1540928463122,-0.021535404,0.72741807,9.583255
1540928463132,-0.023928227,0.70348984,9.583255
1540928463142,-0.031106694,0.715454,9.583255
1540928463162,-0.033499517,0.6843473,9.5353985
1540928463181,-0.040677983,0.73459655,9.391829
1540928463201,-0.059820566,0.701097,9.29133
1540928463211,-0.078963146,0.64606214,9.245867
1540928463221,-0.086141616,0.5599205,9.195618
1540928463231,-0.11006984,0.552742,9.090333
1540928463251,-0.2105684,0.4881358,8.822337
1540928463270,-0.22013968,0.4235296,8.568698
1540928463280,-0.27038896,0.35413775,8.403593
1540928463300,-0.42592242,0.2440679,7.8628154
1540928463320,-0.42592242,-0.021535404,7.3579297
1540928463330,-0.39481574,-0.1794617,7.245467
1540928463350,-0.33020952,-0.148355,7.2526455
1540928463369,-0.22013968,-0.08135597,7.1306114
1540928463379,-0.18664017,-0.086141616,6.9990063
