timestamp,x,y,x_velocity,y_velocity
1540928385416,0.012070045,0.07289329,-105.67669,0.0
1540928385435,0.011952365,0.07289329,-116.524254,-0.067163035
1540928385450,0.011834101,0.07289329,-110.398384,-0.0887158
1540928385463,0.011701552,0.07295319,-123.45894,57.740433
1540928385479,0.011590415,0.07295319,-114.1027,38.10586
1540928385496,0.011509998,0.07295319,-96.57814,20.97602
1540928385512,0.011411392,0.07295319,-78.42336,3.199383
1540928385562,0.011375016,0.07295319,-0.5159322,-10.480004
1540928385579,0.01131483,0.07295319,3.0411956,0.054690108
1540928385646,0.01131483,0.07301308,0.0,0.0
1540928385847,0.011345539,0.07286273,138.7786,-86.95289
1540928385863,0.011537864,0.07250926,261.8317,-455.25778
1540928385881,0.012312684,0.071066156,863.94946,-1605.9093
1540928385896,0.013693347,0.06905613,1434.4586,-2258.8667
1540928385913,0.015506354,0.06599447,1992.9476,-3156.7937
1540928385930,0.017389316,0.06223903,2262.0735,-3950.7043
1540928385946,0.019703068,0.0579264,2492.5967,-4607.955
1540928385962,0.02176895,0.053509705,2447.8594,-5008.5244
1540928385978,0.023792066,0.04965048,2203.9814,-4681.17
1540928385996,0.025451832,0.04601305,1860.4269,-3953.9473
1540928386013,0.027109932,0.042855334,1498.8788,-3114.915
1540928386031,0.028048355,0.04087035,1051.631,-2159.9304
1540928386045,0.028875634,0.03926304,659.04297,-1315.8407
1540928386063,0.029599538,0.038191505,371.1208,-587.88165
1540928386078,0.030203225,0.037538547,264.86444,-65.602715
1540928386097,0.03067363,0.03718921,258.60367,156.64102
1540928386112,0.030998353,0.036984242,280.2928,191.99426
1540928386131,0.031206213,0.036865763,133.56902,262.00116
1540928386145,0.03132903,0.03674354,23.38108,161.3937
1540928386161,0.031416707,0.036684185,-35.661877,74.98487
1540928386177,0.031416707,0.036608003,-67.72447,7.8816977
1540928386194,0.031416707,0.036566842,-74.438644,-20.49523
1540928386227,0.031416707,0.036446646,-49.785988,-28.074528
1540928386311,0.031416707,0.0364167,0.0,0.0
1540928386478,0.031429052,0.036501165,264.38058,526.49585
1540928386495,0.031614203,0.036967956,172.09808,490.4184
1540928386512,0.03206159,0.038303558,535.6212,1619.3654
1540928386528,0.032666884,0.040381957,677.66986,2323.2551
1540928386545,0.033928256,0.044021934,1140.7817,3618.0928
1540928386563,0.035472497,0.048508152,1582.906,4705.288
1540928386578,0.0369539,0.05356377,1798.3423,5496.1885
1540928386596,0.039041862,0.059303716,2020.0211,6088.3047
1540928386610,0.04083898,0.064111724,2107.6802,6020.1953
1540928386627,0.04273829,0.06853336,2018.7023,5193.544
1540928386643,0.0444027,0.071935594,1866.9502,3897.3596
1540928386660,0.045713596,0.07442507,1470.7172,2418.8325
1540928386676,0.046960063,0.07626681,1054.9147,1239.3138
1540928386691,0.0476264,0.077045865,715.20465,404.14468
1540928386710,0.048212573,0.07759823,361.08752,-220.24405
1540928386728,0.0485745,0.077837184,141.19707,-497.13156
1540928386742,0.048784077,0.07792455,-17.838406,-522.8147
1540928386759,0.04889779,0.07792455,-90.05693,-398.06082
1540928386776,0.04901112,0.07792455,-62.24518,-236.6385
1540928387109,0.04893062,0.07792455,0.0,0.0
1540928387143,0.04878698,0.07792455,-125.72598,0.12232613
1540928387158,0.048654705,0.07792455,-153.93597,0.11506988
1540928387174,0.04854369,0.07792455,-144.7628,0.006475356
1540928387193,0.048373897,0.07792455,-153.58374,0.008603801
1540928387207,0.047621917,0.07783973,-464.3235,-43.256836
1540928387226,0.046045624,0.0776856,-1096.6147,-108.598724
1540928387241,0.044099607,0.077421404,-1893.0684,-224.1956
1540928387259,0.041318018,0.07702081,-2759.1492,-366.74963
1540928387275,0.038005006,0.076497115,-3431.9165,-518.5686
1540928387291,0.03421152,0.07579733,-3881.7083,-659.589
1540928387308,0.030437099,0.0750818,-4182.6377,-800.3568
1540928387327,0.026899772,0.074305184,-3999.0571,-845.91656
1540928387341,0.023829535,0.0737718,-3434.0886,-737.74866
1540928387357,0.021197818,0.0733561,-2722.7017,-521.7491
1540928387373,0.019023325,0.072953776,-1968.496,-317.39352
1540928387391,0.017484754,0.07280355,-1391.1066,-151.94423
1540928387406,0.016621144,0.072773494,-689.5604,21.370718
1540928387427,0.015951898,0.072773494,-199.76357,113.709404
1540928387443,0.015581059,0.072773494,103.232864,156.94109
1540928387461,0.015439915,0.072773494,254.49788,118.13076
1540928387472,0.015319771,0.072773494,212.84792,37.1027
1540928387490,0.015256965,0.072773494,144.53549,10.792368
1540928387623,0.015185282,0.072773494,-56.537075,-0.021082992
1540928387639,0.0150752,0.072773494,-140.04189,-0.0051314924
1540928387655,0.014955395,0.072773494,-136.29555,0.08561647
1540928387674,0.014834987,0.072773494,-130.71983,-0.0029953413
1540928387689,0.014681157,0.072773494,-136.32982,0.06579034
1540928387707,0.014472823,0.072773494,-182.92377,0.06347603
1540928387723,0.014289031,0.072773494,-200.93336,-0.013536629
1540928387739,0.014169385,0.072773494,-182.35884,0.12673998
1540928387757,0.014051449,0.072773494,-132.12387,0.03990101
1540928387772,0.013930866,0.072773494,-79.74844,-2.3895936E-4
1540928387790,0.013812615,0.072773494,-79.78329,-0.039027087
1540928387806,0.013690835,0.072773494,-95.81849,-0.062083807
1540928387822,0.013574071,0.072773494,-110.53012,-0.03361224
1540928387840,0.013511592,0.072773494,-112.66962,-0.03736545
1540928387922,0.0135416845,0.072713606,0.0,0.0
1540928387957,0.0135416845,0.07262509,-9.270993E-5,-137.4718
1540928387976,0.01363356,0.07241095,107.81036,-252.28499
1540928387991,0.014070637,0.07190729,349.63474,-436.11716
1540928388006,0.014911571,0.070654795,710.1366,-972.5304
1540928388026,0.016021846,0.06852111,1248.2101,-2089.9163
1540928388040,0.017382672,0.06609375,1486.0836,-2696.3992
1540928388057,0.019292247,0.06292746,1843.8687,-3287.3904
1540928388073,0.02104233,0.059925735,2009.3132,-3549.4072
1540928388090,0.02299806,0.057005808,2082.5505,-3371.2764
1540928388109,0.024784742,0.054196574,2001.0737,-3013.4016
1540928388122,0.026755042,0.051575538,1848.6451,-2595.1443
1540928388139,0.028343746,0.049501337,1685.5807,-2124.2104
1540928388156,0.030081695,0.04729429,1583.1637,-1850.1744
1540928388173,0.03157623,0.04544027,1437.4554,-1619.8313
1540928388189,0.03286647,0.0437722,1242.8679,-1428.7369
1540928388206,0.03410701,0.042390093,1057.561,-1236.5226
1540928388225,0.03510543,0.041337885,938.73895,-996.4338
1540928388239,0.035803325,0.04048726,660.0198,-631.5462
1540928388256,0.036396936,0.03969313,447.58987,-477.28195
1540928388271,0.036868904,0.039044913,273.33548,-401.15112
1540928388289,0.037199263,0.038563456,164.22173,-359.1449
1540928388306,0.037404813,0.038095098,109.67185,-320.423
1540928388321,0.03752504,0.037795242,28.219196,-237.78027
1540928388338,0.037555605,0.03764469,-58.98029,-114.66307
1540928388355,0.037555605,0.037521854,-100.314354,-23.493784
1540928388371,0.037555605,0.037404917,-99.10582,24.794958
1540928388388,0.0375251,0.037284777,-76.20762,5.3537326
1540928388405,0.03740291,0.037163172,-96.2333,-69.754036
1540928388421,0.03728534,0.037046168,-129.48203,-106.176414
1540928388437,0.03725468,0.03689231,-130.13733,-119.523796
1540928388456,0.037194494,0.036741246,-87.51516,-144.69386
1540928388471,0.03713431,0.036630046,-40.3327,-138.67606
1540928388487,0.03713431,0.03651065,-3.9394293,-119.99811
1540928388505,0.03713431,0.03638545,7.483568,-105.082275
1540928388521,0.03713431,0.03626443,13.898357,-97.79059
1540928388540,0.037074123,0.03614493,2.3584018,-110.936516
1540928388555,0.037074123,0.03608727,-17.946712,-116.6831
1540928388638,0.037074123,0.036201064,-0.025607722,118.019165
1540928388654,0.037190378,0.036440495,240.05016,352.14014
1540928388671,0.037581325,0.037243046,486.0332,922.86743
1540928388688,0.03816667,0.03884003,673.23486,1718.3153
1540928388705,0.038827248,0.040814813,781.8477,2242.217
1540928388724,0.03962867,0.04352218,878.8562,2793.6194
1540928388738,0.040438656,0.046508957,923.0479,3253.1785
1540928388755,0.04131243,0.049679518,882.6743,3400.905
1540928388771,0.042451758,0.053137653,980.5913,3574.0234
1540928388788,0.04374998,0.056576326,1191.5034,3604.5024
1540928388804,0.044793,0.059797842,1274.5629,3432.134
1540928388821,0.04588345,0.06270874,1173.0214,3020.6406
1540928388838,0.046889607,0.06502948,1005.0819,2432.4517
1540928388855,0.047870044,0.06733102,875.36676,1945.0591
1540928388871,0.048483133,0.06880052,711.92975,1431.4146
1540928388888,0.04906233,0.0701064,529.7402,981.012
1540928388904,0.049518388,0.07117416,314.77942,647.72174
1540928388921,0.049777094,0.07191466,174.62788,463.14844
1540928388937,0.04992794,0.072431095,59.424416,257.88416
1540928388954,0.050013956,0.07285837,-14.252705,198.53555
1540928388971,0.050013956,0.07310909,-107.94439,48.937294
1540928388987,0.049920328,0.07340574,-148.317,55.10627
1540928389003,0.049802426,0.0735539,-179.93486,66.83699
1540928389021,0.04964034,0.073744275,-209.40858,71.35893
1540928389037,0.04939422,0.07392932,-252.24222,96.145485
1540928389053,0.049171112,0.07421125,-267.49722,173.49176
1540928389070,0.048955135,0.07449719,-266.759,247.33139
1540928389087,0.04883963,0.074811384,-202.40411,323.8221
1540928389103,0.048750065,0.07510892,-105.15972,332.78934
1540928389119,0.048750065,0.07535161,-1.755227,291.78882
1540928389140,0.048750065,0.07556931,57.45569,215.31476
1540928389154,0.048750065,0.07576444,65.874916,170.331
1540928389170,0.048750065,0.07592367,46.029583,138.20378
1540928389188,0.048750065,0.076039165,18.42454,100.01458
1540928389204,0.048750065,0.07615802,0.013790944,78.31753
1540928389228,0.048783056,0.07628029,7.52793,71.86448
1540928389237,0.048870437,0.07639477,55.390915,87.353966
1540928389254,0.04893062,0.07652282,88.07516,108.98208
1540928389270,0.04901901,0.07654694,100.209236,81.70061
1540928389303,0.04905099,0.07654694,70.197235,7.707385
1540928389336,0.049111176,0.07660683,0.0,0.0
1540928389469,0.04896184,0.07651812,-30.949806,-30.691902
1540928389487,0.048735578,0.0763936,-267.57352,-93.190506
1540928389503,0.047858246,0.07608303,-995.59125,-320.08
1540928389520,0.04626895,0.07563693,-1709.9722,-478.90146
1540928389536,0.04435328,0.07511489,-2187.217,-580.3628
1540928389556,0.0418669,0.074526764,-2659.7449,-654.8621
1540928389569,0.039042216,0.07396433,-2995.6577,-672.67596
1540928389585,0.036119584,0.07340094,-3181.2698,-603.31195
1540928389602,0.033260144,0.07281697,-3177.2996,-572.50256
1540928389620,0.030532539,0.072254986,-2923.0735,-535.1463
1540928389636,0.02829409,0.07174469,-2443.444,-509.05023
1540928389652,0.02612581,0.07135572,-1977.2174,-431.58603
1540928389671,0.024701886,0.071035765,-1491.3987,-310.57983
1540928389692,0.02342645,0.07076524,-1011.8142,-213.57677
1540928389701,0.022583213,0.070649475,-596.6757,-98.20837
1540928389719,0.021949692,0.07061724,-318.82224,-3.53948
1540928389736,0.021602139,0.070557356,-91.44139,53.557816
1540928389753,0.021367732,0.070557356,14.018687,76.559654
1540928389769,0.021211786,0.070557356,108.40729,61.87155
1540928389786,0.02109633,0.070557356,79.24428,29.896486
1540928389803,0.020973632,0.070557356,29.889053,17.628242
1540928389819,0.020854564,0.070557356,-39.663822,14.005417
1540928389836,0.020731647,0.070557356,-78.95861,-0.04547649
1540928389857,0.020618306,0.070557356,-107.44119,0.01622693
1540928389884,0.0205504,0.070557356,-25.91259,0.03357142
1540928389902,0.020476714,0.070557356,-12.717234,0.09784467
1540928389920,0.020416018,0.070557356,-29.550278,0.06813796
1540928389937,0.020312527,0.070557356,-77.94257,0.02276878
1540928389968,0.020282434,0.070557356,-23.381973,-0.105770044
1540928389987,0.020200703,0.070557356,-28.346245,-0.02769483
1540928390002,0.020125167,0.070557356,-43.640297,-0.07087774
1540928390019,0.020071786,0.070557356,-73.68376,0.0041426313
1540928390039,0.020041693,0.070557356,-71.025055,0.042189434
1540928390052,0.019948669,0.070557356,-41.6686,0.004775793
1540928390068,0.019872941,0.070557356,-54.935413,0.008578472
1540928390087,0.019767715,0.070557356,-81.48839,0.036850043
1540928390102,0.01964689,0.07065078,-117.75736,35.37518
1540928390119,0.019335037,0.07090123,-214.05618,169.8481
1540928390125,0.019259285,0.07097662,-244.99434,205.5154
