timestamp,x_acc,y_acc,z_acc
1540928507293,0.20817557,0.58624154,9.595219
1540928507309,0.24885355,0.6843473,9.595219
1540928507332,0.22971097,0.7322037,9.580862
1540928507348,0.2943172,0.6939186,9.657433
1540928507366,0.25842485,0.75613195,9.662218
1540928507386,0.23928227,0.7393822,9.705289
1540928507396,0.22492532,0.7106683,9.724431
1540928507408,0.21296121,0.7369894,9.745967
1540928507419,0.1794617,0.73459655,9.765109
1540928507429,0.18424734,0.72023964,9.779466
1540928507439,0.18903299,0.70348984,9.793823
1540928507460,0.17706887,0.67477596,9.750752
1540928507476,0.2009971,0.65084773,9.686146
1540928507491,0.21535404,0.65324056,9.674182
1540928507509,0.18185452,0.6795616,9.705289
1540928507519,0.17228323,0.66999036,9.7196455
1540928507538,0.15792629,0.6963114,9.769895
1540928507558,0.10767702,0.7369894,9.724431
1540928507578,0.011964113,0.7369894,9.667004
1540928507588,0.023928227,0.7322037,9.647861
1540928507608,0.050249275,0.81834537,9.674182
1540928507628,0.09571291,0.7680961,9.702896
1540928507638,0.10767702,0.7680961,9.71486
1540928507657,0.08853444,0.72741807,9.702896
1540928507667,0.11485548,0.70588267,9.712467
1540928507677,0.17228323,0.68195444,9.678967
1540928507696,0.17467605,0.72741807,9.62154
1540928507706,0.16749759,0.701097,9.623933
1540928507716,0.11964113,0.6556334,9.645468
1540928507726,0.09092726,0.64845496,9.678967
1540928507736,0.1268196,0.6891329,9.690931
1540928507756,0.16510476,0.6843473,9.68136
1540928507766,0.1698904,0.7082755,9.664611
1540928507786,0.16271193,0.7322037,9.600004
1540928507803,0.19381863,0.74895346,9.533006
1540928507817,0.19860429,0.72741807,9.501899
1540928507826,0.19621146,0.7298109,9.485149
1540928507836,0.19621146,0.74177504,9.446864
1540928507846,0.18664017,0.67477596,9.41815
1540928507856,0.1698904,0.63888365,9.372686
1540928507866,0.18903299,0.6436693,9.312865
1540928507886,0.16271193,0.5838487,9.205189
1540928507905,0.14596218,0.5383851,9.047262
1540928507915,0.09332009,0.4546363,8.903693
1540928507925,0.06699903,0.4019942,8.721839
1540928507935,0.040677983,0.37806597,8.539984
1540928507945,0.016749758,0.32063824,8.303095
1540928507964,-0.016749758,0.16031912,7.8484583
1540928507974,-0.09332009,0.10049855,7.5900335
1540928507992,-0.2847459,-0.06460621,7.0492554
1540928508002,-0.31585258,-0.12203395,6.8171515
1540928508011,-0.32303107,-0.13160525,6.640083
1540928508021,-0.33260235,-0.06460621,6.4941206
1540928508031,-0.29671,0.040677983,6.431907
1540928508051,-0.19621146,0.059820566,6.367301
1540928508064,-0.09571291,-0.09092726,6.3720865
1540928508075,-0.02632105,-0.2321038,6.6257257
1540928508093,0.02632105,-0.40438703,7.216753
1540928508104,-0.08135597,-0.3804588,7.389036
1540928508124,-0.09332009,-0.526421,7.972885
1540928508134,-0.10049855,-0.50009996,8.322237
1540928508153,-0.047856454,-0.3684947,9.695718
1540928508163,-0.148355,-0.2536392,10.339387
1540928508174,-0.23449662,-0.21296121,10.928021
1540928508193,-0.4977071,-0.66759753,12.162718
1540928508204,-0.83030945,-0.715454,12.416357
1540928508223,-1.8233309,-0.55513483,11.375479
1540928508233,-3.07717,1.0648061,12.08854
1540928508253,-1.9070797,3.7088752,17.233109
1540928508271,-1.3256238,1.5625132,17.273787
1540928508280,-0.7752745,0.0071784677,16.591833
1540928508291,-0.4642076,-0.95712906,15.553348
1540928508307,-0.18424734,-0.6149554,12.861422
1540928508317,0.019142581,-0.20338993,11.504691
1540928508327,0.148355,0.014356935,10.485349
1540928508338,0.20578274,0.29910284,9.801002
1540928508349,0.17467605,0.60777694,9.245867
1540928508367,-0.11006984,0.53359944,8.389236
1540928508379,-0.31585258,0.33020952,8.271988
1540928508390,-0.49292147,0.2727818,8.367701
1540928508410,-0.6580262,0.44745782,8.865408
1540928508430,-0.77766734,0.3278167,9.19801
1540928508449,-0.76331043,-0.10289137,9.537791
1540928508460,-0.7800602,-0.38285163,9.705289
1540928508479,-0.863809,-0.72023964,9.882358
1540928508490,-0.81595254,-0.782453,9.908679
1540928508507,-0.60777694,-0.74416786,10.009177
1540928508519,-0.5383851,-0.6963114,10.047462
1540928508538,-0.49052864,-0.5192425,9.894321
1540928508557,-0.485743,-0.35653058,9.856036
1540928508575,-0.5479564,-0.18424734,9.853643
1540928508594,-0.5288138,-0.02632105,9.856036
1540928508604,-0.5168497,-0.011964113,9.79143
1540928508614,-0.5694918,0.050249275,9.753145
1540928508628,-0.6029913,0.11006984,9.726824
1540928508647,-0.5982057,0.11246266,9.695718
1540928508658,-0.57188463,0.06460621,9.693324
1540928508677,-0.5288138,0.016749758,9.65504
1540928508697,-0.51206404,-0.023928227,9.678967
1540928508717,-0.5240282,-0.08853444,9.678967
1540928508726,-0.57906306,-0.09092726,9.662218
1540928508737,-0.60059845,-0.11246266,9.705289
1540928508756,-0.64606214,-0.16510476,9.686146
1540928508776,-0.5910272,-0.23688944,9.753145
1540928508796,-0.6149554,-0.20817557,9.79143
1540928508806,-0.5982057,-0.15553348,9.815358
1540928508822,-0.5024927,-0.1363909,9.834501
1540928508831,-0.5024927,-0.10289137,9.815358
1540928508844,-0.552742,-0.040677983,9.803394
1540928508853,-0.5599205,-0.043070808,9.762716
1540928508866,-0.5240282,-0.11485548,9.74836
1540928508886,-0.40438703,-0.13160525,9.84168
1540928508903,-0.22492532,0.040677983,9.961321
1540928508915,-0.10767702,0.0526421,9.9038925
1540928508934,0.33738798,0.076570325,9.609575
1540928508955,0.91405827,0.0741775,9.439685
1540928508975,1.2993027,0.02871387,9.399008
1540928508994,1.3663018,-0.24646074,9.726824
1540928509014,1.038485,0.040677983,9.942178
1540928509030,0.5694918,0.30388847,10.100104
1540928509039,0.2536392,0.3924229,10.092926
1540928509049,-0.083748795,0.35413775,10.083355
1540928509061,-0.526421,0.31106696,9.958928
1540928509071,-0.97866446,0.2416751,9.810573
1540928509084,-1.4596218,0.19381863,9.68136
1540928509093,-1.9262222,0.3278167,9.533006
1540928509113,-2.605784,0.5168497,9.475577
1540928509131,-3.1130621,0.47377887,9.475577
1540928509144,-3.2183464,0.33499518,9.420543
1540928509163,-2.8283165,0.19381863,9.499506
1540928509181,-2.1798615,0.19381863,9.487542
1540928509192,-1.8233309,0.16510476,9.49472
1540928509210,-1.1365907,-0.06699903,9.710074
1540928509227,-0.8422736,-0.43070808,9.755538
1540928509237,-0.8039884,-0.42831525,9.772287
1540928509248,-0.74416786,-0.41156548,9.810573
1540928509258,-0.6580262,-0.3900301,9.8727865
1540928509269,-0.59581286,-0.32063824,9.879965
1540928509279,-0.5240282,-0.14117654,9.851251
1540928509294,-0.40917268,0.059820566,9.812965
1540928509308,-0.3589234,0.38524446,9.74836
1540928509321,-0.4354937,0.5312066,9.645468
1540928509338,-0.5910272,0.6053841,9.6071825
1540928509348,-0.66759753,0.5407779,9.590433
1540928509358,-0.7704889,0.3900301,9.647861
1540928509377,-0.89013004,0.2105684,9.836894
1540928509397,-0.99302137,0.16510476,9.9015
1540928509416,-1.146162,0.13399807,9.686146
1540928509428,-1.0743774,0.09332009,9.626326
1540928509444,-0.9020941,0.2009971,9.5760765
1540928509457,-0.8925229,0.23449662,9.578469
1540928509467,-0.91166544,0.18185452,9.611969
1540928509477,-0.93559366,0.13399807,9.667004
1540928509487,-0.93320084,0.09571291,9.741181
1540928509497,-0.96430755,0.10049855,9.769895
1540928509514,-1.0671989,0.18903299,9.798609
1540928509524,-1.0719845,0.21535404,9.836894
1540928509534,-1.0743774,0.20338993,9.822537
1540928509546,-1.0743774,0.19381863,9.762716
1540928509557,-1.0408778,0.2440679,9.669396
1540928509575,-1.0600204,0.24646074,9.559326
1540928509586,-1.0624132,0.25842485,9.561719
1540928509595,-1.0767702,0.30388847,9.583255
1540928509614,-1.0289137,0.3589234,9.62154
1540928509633,-0.96909314,0.36370903,9.650253
