timestamp,x,y,x_velocity,y_velocity
1540928537645,0.013962982,0.020726388,0.033853248,206.44843
1540928537670,0.013821291,0.021044673,-143.3,213.42897
1540928537686,0.013637524,0.021203142,-211.98157,160.1729
1540928537702,0.013411329,0.021203142,-253.98708,37.643642
1540928537719,0.013207868,0.021203142,-274.96576,-38.638577
1540928537736,0.01300557,0.021203142,-245.14685,-88.702126
1540928537752,0.012855159,0.021203142,-188.06651,-57.090687
1540928537769,0.012728173,0.021203142,-131.40103,-34.696304
1540928537786,0.012610445,0.021203142,-86.26682,0.019551916
1540928537802,0.0124942735,0.021203142,-77.58915,0.008488439
1540928537819,0.012373289,0.021203142,-81.17368,0.0038734467
1540928537836,0.012307887,0.021203142,-100.851906,-0.012688226
1540928537886,0.012277794,0.021203142,0.0,0.0
1540928537952,0.012217609,0.021263039,0.0,0.0
1540928537985,0.012157423,0.021346075,11.471215,158.04831
1540928538018,0.012157423,0.021382831,16.31801,37.705154
1540928538086,0.012097239,0.021382831,0.0,0.0
1540928538169,0.012097239,0.021442726,0.0,0.0
1540928538203,0.012097239,0.021549,0.015775336,64.29795
1540928538219,0.012097239,0.021592291,0.0017096569,66.06754
1540928538253,0.012097239,0.021622414,-0.013796965,23.833227
1540928538268,0.012126047,0.021710983,11.219535,28.194435
1540928538286,0.0126873925,0.021834083,265.99402,80.13846
1540928538302,0.014651664,0.02198179,1269.9718,153.83209
1540928538318,0.017455278,0.022010878,2823.9678,103.13251
1540928538335,0.020890167,0.021952927,3689.9844,15.241249
1540928538351,0.02431747,0.021892037,4196.1216,-119.6851
1540928538369,0.027711386,0.021829385,4160.3726,-131.32565
1540928538385,0.030926552,0.02183037,3513.63,-103.88132
1540928538401,0.034358956,0.021861998,3120.3423,-9.30298
1540928538418,0.037675846,0.021861998,3046.057,42.744648
1540928538435,0.040853597,0.021984974,3047.4514,79.792465
1540928538451,0.043753542,0.022041686,2942.393,115.21997
1540928538468,0.04617255,0.022191944,2444.8757,124.252754
1540928538484,0.047939487,0.022281615,1821.178,136.23581
1540928538502,0.049372427,0.022405144,1190.6588,126.96015
1540928538519,0.050485406,0.022493122,692.3621,103.197296
1540928538534,0.05148946,0.022610834,499.52362,107.8119
1540928538552,0.05219284,0.022640644,406.91495,64.44185
1540928538568,0.05259732,0.022640644,296.76694,17.743526
1540928538585,0.053001307,0.022640644,136.79857,-28.949398
1540928538602,0.053235702,0.022640644,45.819687,-41.595863
1540928538618,0.053355657,0.022640644,-22.472385,-33.258698
