timestamp,x_acc,y_acc,z_acc
1540916722879,-0.57906306,0.23688944,9.700503
1540916722890,-0.567099,0.2632105,9.619147
1540916722903,-0.5599205,0.25603202,9.623933
1540916722913,-0.55752766,0.20578274,9.5760765
1540916722926,-0.51206404,0.16031912,9.5665045
1540916722936,-0.4881358,0.11006984,9.616755
1540916722952,-0.5407779,0.09332009,9.674182
1540916722962,-0.5623133,0.10767702,9.712467
1540916722975,-0.5886344,0.11485548,9.702896
1540916722988,-0.53599226,0.09810573,9.693324
1540916723004,-0.5766702,0.15314065,9.652647
1540916723016,-0.5838487,0.19381863,9.568898
1540916723036,-0.49052864,0.22013968,9.542577
1540916723046,-0.4761717,0.23449662,9.597611
1540916723065,-0.5479564,0.1363909,9.726824
1540916723077,-0.5407779,0.13878371,9.729217
1540916723087,-0.5192425,0.1363909,9.68136
1540916723097,-0.4546363,0.10767702,9.602397
1540916723107,-0.43070808,0.12921242,9.568898
1540916723126,-0.5240282,0.20338993,9.580862
1540916723137,-0.56470615,0.27756742,9.590433
1540916723147,-0.53359944,0.22492532,9.5760765
1540916723165,-0.52163535,0.26799613,9.635897
1540916723175,-0.54317075,0.3397808,9.659825
1540916723196,-0.58624154,0.39720857,9.523434
1540916723206,-0.6125626,0.3684947,9.403793
1540916723225,-0.63888365,0.30867413,9.288938
1540916723242,-0.64606214,0.20817557,9.174082
1540916723255,-0.65324056,0.18424734,9.080762
1540916723274,-0.63170516,0.12921242,8.79123
1540916723291,-0.63170516,0.078963146,8.391629
1540916723302,-0.6412765,0.0023928226,8.135597
1540916723324,-0.6771688,-0.078963146,7.6331043
1540916723344,-0.526421,-0.076570325,7.281359
1540916723355,-0.526421,-0.06699903,7.176075
1540916723370,-0.56470615,0.069391854,6.8913293
1540916723380,-0.4881358,0.09332009,6.778867
1540916723390,-0.4235296,0.02871387,6.7381887
1540916723401,-0.41635114,-0.040677983,6.788438
1540916723410,-0.47138608,-0.15314065,6.9678993
1540916723422,-0.5383851,-0.22971097,7.1880393
1540916723433,-0.5383851,-0.45224348,7.4584284
1540916723442,-0.5766702,-0.67477596,7.7407813
1540916723452,-0.7178468,-0.8566305,8.003992
1540916723465,-0.9379865,-0.9667004,8.185846
1540916723481,-0.91166544,-0.7465607,8.537591
1540916723491,-1.0552348,-0.5168497,8.750552
1540916723503,-1.1078769,-0.21535404,9.1669035
1540916723520,-1.1006985,0.10289137,10.183853
1540916723531,-0.9954142,-0.0047856453,10.992627
1540916723541,-1.0432707,-0.39960137,11.373086
1540916723551,-1.1294123,-0.30388847,11.586047
1540916723561,-1.1892328,-0.3684947,11.466406
1540916723581,-3.2039895,0.059820566,8.719446
1540916723591,-3.7806597,1.8161523,12.933207
1540916723610,-1.3232309,1.6749759,17.623138
1540916723630,-0.9810573,-0.56470615,16.429121
1540916723640,-0.8925229,-0.94755775,15.177674
1540916723650,-0.6412765,-1.2323036,13.694124
1540916723660,-0.39960137,-1.538585,12.423535
1540916723680,-0.36610186,-1.9405792,10.437492
1540916723690,-0.35174492,-1.5314065,9.657433
1540916723707,-0.35413775,-0.4761717,8.961121
1540916723716,-0.47377887,-0.2105684,9.001799
1540916723726,-0.63170516,0.02871387,9.097511
1540916723737,-0.69152576,0.22492532,9.336794
1540916723749,-0.72263247,0.29671,9.499506
1540916723759,-0.7704889,0.32063824,9.62154
1540916723779,-0.8877372,0.25842485,9.789038
1540916723798,-0.9499506,0.078963146,9.939785
1540916723818,-0.91166544,-0.15553348,9.899107
1540916723838,-0.80877405,-0.28713873,9.690931
1540916723849,-0.7968099,-0.36610186,9.580862
1540916723867,-0.80159557,-0.33738798,9.458828
1540916723877,-0.7728817,-0.41635114,9.408579
1540916723888,-0.7896315,-0.4761717,9.401401
1540916723907,-0.8781659,-0.5312066,9.41815
1540916723917,-0.8877372,-0.55752766,9.480363
1540916723928,-0.930808,-0.5312066,9.485149
1540916723938,-0.9906286,-0.3804588,9.54497
1540916723954,-1.0360922,-0.16749759,9.710074
1540916723965,-1.038485,-0.05503492,9.779466
1540916723974,-1.0025927,0.021535404,9.801002
1540916723985,-0.9523434,0.20578274,9.875179
1540916723995,-0.9236295,0.39481574,9.944571
1540916724006,-0.88295156,0.5910272,10.009177
1540916724027,-0.7322037,0.76331043,10.037891
1540916724046,-0.62452674,0.43788654,9.913465
1540916724057,-0.52163535,0.35413775,9.879965
1540916724076,-0.2321038,0.25603202,9.939785
1540916724095,0.0071784677,0.2321038,9.88475
1540916724106,0.078963146,0.047856454,9.779466
1540916724126,0.08853444,-0.38285163,9.540184
1540916724135,0.069391854,-0.6197411,9.408579
1540916724146,-0.0023928226,-0.8446664,9.365508
1540916724155,-0.059820566,-1.0145568,9.346365
1540916724165,-0.10767702,-1.2299109,9.372686
1540916724184,-0.25842485,-1.3567305,9.38465
1540916724202,-0.42592242,-1.4500505,9.525827
1540916724212,-0.5192425,-1.4285151,9.561719
1540916724222,-0.57427746,-1.3280165,9.633504
1540916724235,-0.6556334,-1.3112668,9.738789
1540916724246,-0.7513463,-1.282553,9.796216
1540916724264,-0.97866446,-1.1150553,9.934999
1540916724284,-1.1413764,-1.052842,9.865608
1540916724306,-1.2155539,-1.0576276,9.815358
1540916724323,-1.3184453,-1.0025927,9.631111
1540916724332,-1.375873,-0.9523434,9.559326
1540916724343,-1.4476577,-0.9068798,9.518648
1540916724363,-1.4835501,-0.8446664,9.456435
1540916724383,-1.5290136,-0.92602235,9.403793
1540916724400,-1.5170496,-0.89491564,9.396614
1540916724410,-1.4835501,-0.8566305,9.420543
1540916724420,-1.4859428,-0.80877405,9.501899
1540916724431,-1.4404793,-0.80877405,9.580862
1540916724453,-1.308874,-0.7680961,9.738789
1540916724472,-1.2083755,-0.72741807,9.810573
1540916724492,-1.1676974,-0.6628119,9.71486
1540916724504,-1.1174482,-0.7106683,9.645468
1540916724521,-1.0911272,-0.7680961,9.657433
1540916724532,-1.0719845,-0.7465607,9.669396
1540916724551,-1.0193424,-0.70348984,9.678967
1540916724562,-0.9954142,-0.7082755,9.678967
1540916724579,-1.0217353,-0.6556334,9.662218
1540916724591,-1.0313065,-0.64845496,9.662218
1540916724608,-1.0313065,-0.7178468,9.590433
1540916724618,-1.0169497,-0.6987042,9.573684
1540916724628,-0.99302137,-0.65324056,9.590433
1540916724638,-0.97866446,-0.5886344,9.616755
1540916724648,-0.9954142,-0.4953143,9.643075
1540916724658,-0.96430755,-0.37328035,9.695718
1540916724670,-0.97866446,-0.34456646,9.74836
1540916724681,-1.0025927,-0.31106696,9.815358
1540916724699,-1.0289137,-0.15553348,9.915857
1540916724711,-1.0360922,-0.17228323,9.949356
1540916724728,-1.105484,0.12203395,10.083355
1540916724740,-1.0719845,0.3900301,10.064212
1540916724760,-0.88295156,0.9882358,10.064212
1540916724777,-0.39960137,1.052842,9.846465
1540916724787,-0.047856454,0.930808,9.652647
