timestamp,x,y,x_velocity,y_velocity
1540916617804,0.034424298,0.033420235,115.851326,156.83942
1540916617827,0.03451625,0.033511747,96.29609,157.63268
1540916617894,0.034332376,0.0334818,-119.13742,-0.06526265
1540916617912,0.034217644,0.0334818,-104.62592,-0.05713818
1540916617927,0.03418523,0.033571642,-24.217432,90.309235
1540916617959,0.034125045,0.033639003,14.118474,56.731243
1540916617977,0.034125045,0.033691436,23.06452,76.44467
1540916618011,0.034125045,0.033721384,16.918392,26.752436
1540916618364,0.034235593,0.033721384,150.34082,0.0
1540916618380,0.03454641,0.033901114,398.56873,294.90796
1540916618395,0.03536519,0.034947686,908.19196,1214.9071
1540916618407,0.036556516,0.03698269,1509.0979,2460.6006
1540916618425,0.038899783,0.041400496,2396.5332,4406.4043
1540916618442,0.04147393,0.047627125,2957.7183,6293.8193
1540916618459,0.044185083,0.054759514,3280.007,7877.4233
1540916618475,0.046616554,0.06178938,3055.496,8578.893
1540916618490,0.048614625,0.06817267,2449.125,7918.2505
1540916618508,0.05034195,0.073453814,1784.2915,6391.2617
1540916618524,0.051866904,0.077754766,1310.1089,4563.829
1540916618542,0.052666165,0.08045836,805.8454,2673.595
1540916618558,0.05318952,0.082134604,326.2325,1097.3577
1540916618574,0.053581104,0.08312401,-0.030801471,-47.418404
1540916618591,0.053758655,0.08354454,-207.18123,-637.7255
1540916618607,0.053841114,0.083709866,-209.3172,-790.379
1540916618624,0.053895902,0.0837644,-106.840996,-589.70514
1540916618657,0.053865813,0.08364377,-114.707886,-333.31747
1540916618674,0.053898748,0.08352198,-72.02071,-257.1082
1540916618690,0.053926,0.083399415,9.165695,-187.84431
1540916618707,0.053926,0.08328023,27.451674,-156.9785
1540916618724,0.053926,0.08322533,25.430315,-144.49678
1540916619023,0.0537728,0.083255276,-68.282,0.33834937
1540916619040,0.053653114,0.083255276,-91.80372,0.12787366
1540916619058,0.053397465,0.083255276,-244.13925,0.2885921
1540916619077,0.052769117,0.08318577,-549.5352,-38.039722
1540916619093,0.05064444,0.08288677,-1555.2338,-218.25464
1540916619111,0.048128005,0.0824652,-2436.2493,-374.5849
1540916619127,0.044484004,0.081994735,-3544.485,-526.0174
1540916619140,0.03983245,0.08144115,-4638.811,-639.5476
1540916619160,0.034340497,0.08090614,-5570.4824,-638.0426
1540916619177,0.027988696,0.08021779,-6448.7783,-639.3935
1540916619189,0.02169834,0.07947089,-6910.6997,-688.9859
1540916619206,0.015837159,0.07874485,-6741.184,-768.74725
1540916619223,0.010988029,0.07795876,-5579.196,-787.24554
1540916619239,0.0075311614,0.07742708,-3976.4368,-695.21124
1540916619256,0.0050856695,0.07703972,-2319.8298,-466.75308
1540916619273,0.003585213,0.076812185,-823.0237,-227.10681
1540916619290,0.0020108137,0.07672662,-216.36172,-14.528308
1540916619306,9.60074E-4,0.076763146,-116.902214,153.72168
1540916619323,4.311156E-4,0.076786526,-190.80247,189.70645
1540916619339,1.6455853E-4,0.076786526,-45.496544,161.8231
1540916619356,-5.9201182E-5,0.076786526,196.82489,79.05441
1540916619423,3.206659E-5,0.07672662,120.12289,-0.077468485
1540916619439,1.0742279E-4,0.07672662,19.758856,-0.04430278
1540916619456,3.1728146E-4,0.07672662,222.17656,0.17501369
1540916619474,7.953635E-4,0.0767598,526.0553,21.954119
1540916619489,0.0012069944,0.076786526,571.6052,44.449696
1540916619505,0.0014576718,0.076786526,475.40152,28.781466
