timestamp,x_acc,y_acc,z_acc
1540916666128,-0.35174492,0.3589234,9.260223
1540916666139,-0.37567315,0.37328035,9.135797
1540916666152,-0.3900301,0.34217364,9.073584
1540916666171,-0.46899325,0.11246266,9.032906
1540916666182,-0.4977071,0.023928227,8.956335
1540916666201,-0.6149554,-0.124426775,8.685946
1540916666212,-0.6436693,-0.1363909,8.559127
1540916666222,-0.715454,-0.10049855,8.384451
1540916666233,-0.7680961,-0.10049855,8.123632
1540916666252,-0.82313097,-0.10289137,7.769495
1540916666271,-0.8446664,-0.25603202,7.3603225
1540916666283,-0.6843473,-0.54317075,7.2526455
1540916666302,-0.63888365,-0.8805587,7.0875406
1540916666312,-0.5096712,-0.7752745,7.3052874
1540916666322,-0.32542387,-0.67477596,7.6019974
1540916666332,-0.18664017,-0.4235296,8.025527
1540916666343,-0.27996024,-0.19621146,8.451449
1540916666362,-0.34456646,-0.23928227,8.908479
1540916666381,-0.49052864,-0.11006984,9.382257
1540916666392,-0.65084773,0.08135597,9.619147
1540916666401,-0.5623133,0.18664017,10.147961
1540916666411,-0.552742,-0.1268196,10.655239
1540916666431,-1.7180467,-1.2107682,10.176675
1540916666441,-2.7230322,-0.2536392,12.830315
1540916666451,-2.0745773,2.524428,16.204195
1540916666461,-0.8255238,1.8329022,17.70928
1540916666479,-0.05503492,0.9882358,16.252052
1540916666491,0.014356935,0.7728817,14.840286
1540916666502,0.08135597,0.44745782,13.160524
1540916666519,0.19621146,-0.03589234,10.164711
1540916666530,0.06460621,-0.059820566,9.004191
1540916666540,0.031106694,0.11485548,8.271988
1540916666550,-0.02632105,0.21535404,8.030313
1540916666568,-0.43070808,0.55513483,8.688339
1540916666578,-0.47138608,0.72502524,9.236296
1540916666589,-0.4977071,0.8709874,9.77468
1540916666599,-0.5192425,1.0025927,10.195817
1540916666610,-0.4761717,0.9834501,10.387243
1540916666629,-0.35413775,0.35653058,10.317851
1540916666639,-0.3684947,0.0526421,10.150353
1540916666649,-0.3397808,-0.10289137,9.942178
1540916666659,-0.35413775,-0.16271193,9.856036
1540916666679,-0.45702913,-0.2416751,9.698111
1540916666689,-0.49052864,-0.19381863,9.611969
1540916666700,-0.44506502,-0.11485548,9.568898
1540916666718,-0.36370903,-0.08853444,9.499506
1540916666735,-0.31106696,-0.078963146,9.504292
1540916666745,-0.3469593,-0.05742774,9.583255
1540916666755,-0.39481574,-0.011964113,9.650253
1540916666766,-0.45702913,0.047856454,9.7196455
1540916666785,-0.45942193,0.20817557,9.712467
1540916666797,-0.47856453,0.21774685,9.662218
1540916666808,-0.49052864,0.22492532,9.619147
1540916666827,-0.4977071,0.15792629,9.561719
1540916666837,-0.40677986,0.1052842,9.626326
1540916666847,-0.4019942,0.040677983,9.722038
1540916666857,-0.37088752,0.014356935,9.899107
1540916666877,-0.3062813,0.0071784677,10.0881405
1540916666887,-0.28713873,0.08853444,10.04507
1540916666906,-0.2009971,0.13160525,9.899107
1540916666916,-0.23928227,0.1698904,9.820144
1540916666926,-0.24885355,0.19142582,9.736395
1540916666936,-0.24885355,0.16271193,9.729217
1540916666946,-0.33020952,0.11246266,9.750752
1540916666956,-0.35413775,0.11006984,9.731609
1540916666966,-0.34217364,0.031106694,9.710074
1540916666976,-0.37567315,0.04546363,9.674182
1540916666995,-0.38524446,0.02632105,9.626326
1540916667006,-0.37088752,0.05503492,9.640682
1540916667023,-0.36131623,0.22013968,9.722038
1540916667042,-0.42592242,0.28953153,9.757931
1540916667053,-0.4235296,0.32063824,9.769895
1540916667074,-0.47377887,0.46660042,9.753145
1540916667094,-0.53599226,0.86859465,9.779466
1540916667114,-0.5623133,1.3256238,9.729217
1540916667133,-0.59581286,1.550549,9.585648
1540916667144,-0.6197411,1.5601203,9.554541
