timestamp,x_acc,y_acc,z_acc
1540916691800,0.09810573,-0.33260235,9.865608
1540916691813,0.076570325,-0.2656033,9.690931
1540916691830,0.078963146,-0.16510476,9.609575
1540916691841,0.0526421,-0.13399807,9.609575
1540916691853,0.02871387,-0.2321038,9.635897
1540916691873,0.016749758,-0.37088752,9.662218
1540916691895,0.043070808,-0.3684947,9.722038
1540916691915,0.02871387,-0.30867413,9.669396
1540916691931,0.06699903,-0.15314065,9.554541
1540916691941,0.0741775,-0.09332009,9.559326
1540916691960,0.033499517,-0.083748795,9.597611
1540916691971,0.043070808,-0.124426775,9.62154
1540916691993,0.0047856453,-0.27517462,9.726824
1540916692003,0.009571291,-0.3182454,9.777073
1540916692013,0.031106694,-0.29192436,9.765109
1540916692023,0.02632105,-0.25603202,9.781859
1540916692042,-0.014356935,-0.23928227,9.753145
1540916692052,-0.019142581,-0.2105684,9.71486
1540916692062,-0.05503492,-0.1698904,9.676575
1540916692072,-0.04546363,-0.148355,9.657433
1540916692082,-0.043070808,-0.09092726,9.635897
1540916692092,-0.086141616,-0.06460621,9.633504
1540916692102,-0.1052842,-0.10049855,9.616755
1540916692121,-0.1052842,-0.1052842,9.609575
1540916692131,-0.1052842,-0.10049855,9.542577
1540916692141,-0.11485548,-0.1363909,9.475577
1540916692162,-0.13399807,-0.1698904,9.365508
1540916692180,-0.15792629,-0.18664017,9.075976
1540916692190,-0.16271193,-0.16031912,8.930014
1540916692211,-0.19381863,-0.18185452,8.640483
1540916692223,-0.20338993,-0.19142582,8.4682
1540916692240,-0.30388847,-0.3397808,8.10449
1540916692260,-0.38285163,-0.44985065,7.618747
1540916692270,-0.3589234,-0.5982057,7.338787
1540916692280,-0.41874397,-0.7393822,7.0372915
1540916692290,-0.4354937,-0.7609176,6.707082
1540916692301,-0.4761717,-0.7704889,6.3122663
1540916692319,-0.47138608,-0.55034924,5.9342003
1540916692329,-0.35413775,-0.45224348,5.9318075
1540916692339,-0.1698904,-0.552742,6.1639113
1540916692359,-0.29192436,-1.160519,7.0061846
1540916692369,-0.19381863,-1.3184453,7.5756764
1540916692379,-0.14117654,-1.4261223,8.427522
1540916692389,-0.5766702,-1.2705889,9.035298
1540916692409,-0.26081768,-0.14596218,10.269995
1540916692419,-0.1698904,0.076570325,10.482956
1540916692438,-0.89013004,1.2610176,6.2404814
1540916692448,-3.656233,0.51206404,8.082955
1540916692459,-3.0723844,1.524228,12.736995
1540916692475,-0.9068798,0.8039884,17.393427
1540916692485,-0.49292147,0.63170516,17.458035
1540916692496,-0.09810573,0.75613195,17.010576
1540916692518,-0.078963146,-0.5383851,14.964713
1540916692528,0.22253251,-0.72263247,14.033905
1540916692538,0.35413775,-1.0169497,12.985848
1540916692558,0.18424734,-0.91405827,10.753345
1540916692573,0.15792629,-0.033499517,9.317652
1540916692584,0.05742774,0.07178468,9.083155
1540916692596,-0.09810573,0.12203395,9.042477
1540916692607,-0.13160525,0.27996024,9.21476
1540916692625,-0.18185452,0.46181476,9.690931
1540916692637,-0.27038896,0.41874397,9.829716
1540916692656,-0.38763726,0.27038896,9.875179
1540916692674,-0.46181476,-0.28713873,9.68136
1540916692686,-0.5072784,-0.35413775,9.561719
1540916692703,-0.4977071,-0.4977071,9.396614
1540916692716,-0.47138608,-0.5024927,9.427721
1540916692736,-0.43788654,-0.46181476,9.485149
1540916692745,-0.38524446,-0.46660042,9.640682
1540916692756,-0.37567315,-0.5192425,9.760324
1540916692766,-0.35413775,-0.55752766,9.877572
1540916692782,-0.35653058,-0.55513483,9.968499
1540916692793,-0.35653058,-0.6029913,9.968499
1540916692802,-0.4211368,-0.6221339,9.9015
1540916692813,-0.4546363,-0.6197411,9.815358
1540916692823,-0.50488555,-0.60777694,9.734002
1540916692835,-0.5096712,-0.51206404,9.667004
1540916692855,-0.60059845,-0.37088752,9.619147
1540916692865,-0.5838487,-0.35174492,9.647861
1540916692886,-0.552742,-0.38524446,9.745967
1540916692904,-0.47377887,-0.33260235,9.784252
1540916692923,-0.43070808,-0.37328035,9.805787
1540916692933,-0.42592242,-0.36610186,9.784252
1540916692943,-0.39960137,-0.35653058,9.765109
1540916692953,-0.4019942,-0.37088752,9.74836
1540916692963,-0.37088752,-0.37806597,9.695718
1540916692983,-0.34456646,-0.5910272,9.738789
1540916693003,-0.4761717,-1.1365907,9.968499
1540916693020,-0.73459655,-1.8855443,10.284351
1540916693030,-0.79920274,-2.0338993,10.502099
1540916693039,-0.79920274,-1.9788643,10.628919
1540916693050,-0.7537391,-1.7060826,10.585847
1540916693061,-0.6364908,-1.5601203,10.41835
1540916693073,-0.5623133,-1.6031911,10.133604
1540916693091,-0.46181476,-1.6199409,9.410972
1540916693103,-0.4642076,-1.4333007,9.049655
1540916693122,-0.42592242,-0.5814559,8.729017
1540916693142,-0.38763726,0.53359944,8.796016
1540916693160,-0.3469593,1.6247265,9.078369
1540916693172,-0.33738798,2.0003998,9.24826
1540916693189,-0.2440679,2.3784657,9.674182
