watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_10,2018-10-30_10,yes,0.6086956521739131,0.5583941605839416,0.2391304347826087,0.30303030303030304
2018-10-30_10,2018-10-30_1_,no,0.5595238095238095,0.6108949416342413,0.19166666666666668,0.1953125
2018-10-30_10,2018-10-30_2_,no,0.5675675675675675,0.5804749340369393,0.1864406779661017,0.18285714285714286
2018-10-30_10,2018-10-30_3_,no,0.5540540540540541,0.6111111111111112,0.1881720430107527,0.19576719576719576
2018-10-30_10,2018-10-30_4_,no,0.584493041749503,0.6046966731898239,0.18699186991869918,0.17573221757322174
2018-10-30_10,2018-10-30_5_,no,0.5702005730659025,0.6115942028985507,0.16666666666666666,0.1695906432748538
2018-10-30_10,2018-10-30_6_,no,0.5517241379310345,0.5333333333333333,0.20098039215686275,0.19117647058823528
2018-10-30_10,2018-10-30_7_,no,0.591796875,0.5762376237623762,0.224,0.16862745098039217
2018-10-30_10,2018-10-30_8_,no,0.5611111111111111,0.5397412199630314,0.18604651162790697,0.15234375
2018-10-30_10,2018-10-30_9_,no,0.5731462925851704,0.5708418891170431,0.16017316017316016,0.1693548387096774
2018-10-30_1_,2018-10-30_10,no,0.6058394160583942,0.5347985347985348,0.15789473684210525,0.06153846153846154
2018-10-30_1_,2018-10-30_1_,yes,0.5396825396825397,0.5833333333333334,0.20967741935483872,0.21487603305785125
2018-10-30_1_,2018-10-30_2_,no,0.601078167115903,0.523936170212766,0.17714285714285713,0.1783783783783784
2018-10-30_1_,2018-10-30_3_,no,0.5486486486486486,0.5849056603773585,0.14857142857142858,0.17553191489361702
2018-10-30_1_,2018-10-30_4_,no,0.5347912524850894,0.5396825396825397,0.15481171548117154,0.1934156378600823
2018-10-30_1_,2018-10-30_5_,no,0.5652173913043478,0.5488505747126436,0.2345679012345679,0.18235294117647058
2018-10-30_1_,2018-10-30_6_,no,0.6068965517241379,0.5290023201856149,0.14215686274509803,0.14883720930232558
2018-10-30_1_,2018-10-30_7_,no,0.6047430830039525,0.5731225296442688,0.19834710743801653,0.27235772357723576
2018-10-30_1_,2018-10-30_8_,no,0.5670289855072463,0.532347504621072,0.18081180811808117,0.1948529411764706
2018-10-30_1_,2018-10-30_9_,no,0.5841784989858012,0.5770020533880903,0.19262295081967212,0.19421487603305784
2018-10-30_2_,2018-10-30_10,no,0.5268817204301075,0.5734767025089605,0.18181818181818182,0.29770992366412213
2018-10-30_2_,2018-10-30_1_,no,0.60546875,0.5634920634920635,0.30708661417322836,0.24193548387096775
2018-10-30_2_,2018-10-30_2_,yes,0.5994623655913979,0.5645161290322581,0.35294117647058826,0.2903225806451613
2018-10-30_2_,2018-10-30_3_,no,0.5620052770448549,0.5782493368700266,0.1787709497206704,0.17777777777777778
2018-10-30_2_,2018-10-30_4_,no,0.5793650793650794,0.5773809523809523,0.2151394422310757,0.2032520325203252
2018-10-30_2_,2018-10-30_5_,no,0.5660919540229885,0.6005747126436781,0.1419753086419753,0.1419753086419753
2018-10-30_2_,2018-10-30_6_,no,0.6116279069767442,0.5967365967365967,0.1382488479262673,0.15196078431372548
2018-10-30_2_,2018-10-30_7_,no,0.6254901960784314,0.598019801980198,0.2450592885375494,0.22529644268774704
2018-10-30_2_,2018-10-30_8_,no,0.6011029411764706,0.5521023765996343,0.1918819188191882,0.16974169741697417
2018-10-30_2_,2018-10-30_9_,no,0.5471311475409836,0.5655737704918032,0.1939655172413793,0.15517241379310345
2018-10-30_3_,2018-10-30_10,no,0.6115107913669064,0.6058394160583942,0.16176470588235295,0.24087591240875914
2018-10-30_3_,2018-10-30_1_,no,0.6150793650793651,0.58984375,0.312,0.2890625
2018-10-30_3_,2018-10-30_2_,no,0.592,0.5783783783783784,0.1989247311827957,0.16666666666666666
2018-10-30_3_,2018-10-30_3_,yes,0.5567567567567567,0.6,0.24175824175824176,0.23783783783783785
2018-10-30_3_,2018-10-30_4_,no,0.5663366336633663,0.5436507936507936,0.19166666666666668,0.18410041841004185
2018-10-30_3_,2018-10-30_5_,no,0.5203488372093024,0.5626822157434402,0.21052631578947367,0.19883040935672514
2018-10-30_3_,2018-10-30_6_,no,0.5707656612529002,0.5545243619489559,0.20772946859903382,0.19230769230769232
2018-10-30_3_,2018-10-30_7_,no,0.6003937007874016,0.5941176470588235,0.20634920634920634,0.2033195020746888
2018-10-30_3_,2018-10-30_8_,no,0.5630712979890311,0.6158088235294118,0.16,0.24632352941176472
2018-10-30_3_,2018-10-30_9_,no,0.5386178861788617,0.5609756097560976,0.13709677419354838,0.18333333333333332
2018-10-30_4_,2018-10-30_10,no,0.6277372262773723,0.6313868613138686,0.11594202898550725,0.17037037037037037
2018-10-30_4_,2018-10-30_1_,no,0.62109375,0.5843137254901961,0.12096774193548387,0.14516129032258066
2018-10-30_4_,2018-10-30_2_,no,0.5513513513513514,0.623342175066313,0.1891891891891892,0.1694915254237288
2018-10-30_4_,2018-10-30_3_,no,0.5783783783783784,0.5795148247978437,0.11229946524064172,0.13142857142857142
2018-10-30_4_,2018-10-30_4_,yes,0.6686507936507936,0.655511811023622,0.24793388429752067,0.29844961240310075
2018-10-30_4_,2018-10-30_5_,no,0.5302593659942363,0.478134110787172,0.11728395061728394,0.17073170731707318
2018-10-30_4_,2018-10-30_6_,no,0.5534883720930233,0.5532407407407407,0.30434782608695654,0.22705314009661837
2018-10-30_4_,2018-10-30_7_,no,0.5177865612648221,0.5148514851485149,0.2,0.15
2018-10-30_4_,2018-10-30_8_,no,0.5009242144177449,0.6118299445471349,0.2537878787878788,0.17669172932330826
2018-10-30_4_,2018-10-30_9_,no,0.5840163934426229,0.5737704918032787,0.2077922077922078,0.24680851063829787
2018-10-30_5_,2018-10-30_10,no,0.5927272727272728,0.5287769784172662,0.18840579710144928,0.23846153846153847
2018-10-30_5_,2018-10-30_1_,no,0.5511811023622047,0.47244094488188976,0.15748031496062992,0.15
2018-10-30_5_,2018-10-30_2_,no,0.5973684210526315,0.5317460317460317,0.1534090909090909,0.16393442622950818
2018-10-30_5_,2018-10-30_3_,no,0.6351351351351351,0.5243243243243243,0.20540540540540542,0.16129032258064516
2018-10-30_5_,2018-10-30_4_,no,0.5526838966202783,0.5496031746031746,0.15354330708661418,0.11715481171548117
2018-10-30_5_,2018-10-30_5_,yes,0.5552325581395349,0.6432748538011696,0.21637426900584794,0.32947976878612717
2018-10-30_5_,2018-10-30_6_,no,0.5558139534883721,0.5421412300683371,0.2744186046511628,0.2191780821917808
2018-10-30_5_,2018-10-30_7_,no,0.531496062992126,0.5483234714003945,0.21825396825396826,0.2139917695473251
2018-10-30_5_,2018-10-30_8_,no,0.5981481481481481,0.5249537892791127,0.22014925373134328,0.2918287937743191
2018-10-30_5_,2018-10-30_9_,no,0.5816326530612245,0.5591182364729459,0.188,0.23770491803278687
2018-10-30_6_,2018-10-30_10,no,0.6115107913669064,0.6366906474820144,0.18382352941176472,0.28776978417266186
2018-10-30_6_,2018-10-30_1_,no,0.6111111111111112,0.6245059288537549,0.1746031746031746,0.19166666666666668
2018-10-30_6_,2018-10-30_2_,no,0.553475935828877,0.6037735849056604,0.12571428571428572,0.16489361702127658
2018-10-30_6_,2018-10-30_3_,no,0.5175202156334232,0.5476190476190477,0.15053763440860216,0.22702702702702704
2018-10-30_6_,2018-10-30_4_,no,0.5297619047619048,0.5108481262327417,0.23412698412698413,0.2396694214876033
2018-10-30_6_,2018-10-30_5_,no,0.5826086956521739,0.5614035087719298,0.2037037037037037,0.19883040935672514
2018-10-30_6_,2018-10-30_6_,yes,0.5263157894736842,0.5465116279069767,0.24519230769230768,0.2559241706161137
2018-10-30_6_,2018-10-30_7_,no,0.5612648221343873,0.5711462450592886,0.22916666666666666,0.20242914979757085
2018-10-30_6_,2018-10-30_8_,no,0.6111111111111112,0.5885608856088561,0.15555555555555556,0.20532319391634982
2018-10-30_6_,2018-10-30_9_,no,0.5971370143149284,0.5555555555555556,0.13114754098360656,0.14516129032258066
2018-10-30_7_,2018-10-30_10,no,0.5054545454545455,0.5934065934065934,0.08461538461538462,0.19548872180451127
2018-10-30_7_,2018-10-30_1_,no,0.5753968253968254,0.5357142857142857,0.18548387096774194,0.216
2018-10-30_7_,2018-10-30_2_,no,0.5464190981432361,0.5531914893617021,0.16129032258064516,0.17204301075268819
2018-10-30_7_,2018-10-30_3_,no,0.5967741935483871,0.5891891891891892,0.1164021164021164,0.15428571428571428
2018-10-30_7_,2018-10-30_4_,no,0.5634920634920635,0.5643564356435643,0.1968503937007874,0.1589958158995816
2018-10-30_7_,2018-10-30_5_,no,0.5319767441860465,0.5718475073313783,0.14201183431952663,0.19135802469135801
2018-10-30_7_,2018-10-30_6_,no,0.5773672055427251,0.5173210161662818,0.2,0.14761904761904762
2018-10-30_7_,2018-10-30_7_,yes,0.5284872298624754,0.6067193675889329,0.2845528455284553,0.3412698412698413
2018-10-30_7_,2018-10-30_8_,no,0.5938069216757741,0.6236162361623616,0.15849056603773584,0.2126865671641791
2018-10-30_7_,2018-10-30_9_,no,0.573170731707317,0.526,0.13865546218487396,0.189873417721519
2018-10-30_8_,2018-10-30_10,no,0.5948905109489051,0.5451263537906137,0.21323529411764705,0.18461538461538463
2018-10-30_8_,2018-10-30_1_,no,0.6150793650793651,0.6031746031746031,0.2903225806451613,0.3089430894308943
2018-10-30_8_,2018-10-30_2_,no,0.5891891891891892,0.5374331550802139,0.3021978021978022,0.2768361581920904
2018-10-30_8_,2018-10-30_3_,no,0.56951871657754,0.5405405405405406,0.20441988950276244,0.15873015873015872
2018-10-30_8_,2018-10-30_4_,no,0.5477582846003899,0.5725646123260437,0.16129032258064516,0.14901960784313725
2018-10-30_8_,2018-10-30_5_,no,0.5571847507331378,0.5689149560117303,0.2654320987654321,0.30864197530864196
2018-10-30_8_,2018-10-30_6_,no,0.5446224256292906,0.5407925407925408,0.15942028985507245,0.1650943396226415
