watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-20_7_,2018-10-20_7_,yes,0.6903409090909091,0.78125,0.3409090909090909,0.42613636363636365
2018-10-20_7_,2018-10-20_8_,no,0.5584415584415584,0.577922077922078,0.2631578947368421,0.26666666666666666
2018-10-20_7_,2018-10-22_10,no,0.5386064030131826,0.5227272727272727,0.15294117647058825,0.2196078431372549
2018-10-20_7_,2018-10-22_11,no,0.5489566613162119,0.5476190476190477,0.14285714285714285,0.16666666666666666
2018-10-20_7_,2018-10-22_9_,no,0.5260115606936416,0.593841642228739,0.1716867469879518,0.1882716049382716
2018-10-20_7_,2018-10-27_12,no,0.5510204081632653,0.5629251700680272,0.19655172413793104,0.2195945945945946
2018-10-20_7_,2018-10-27_13,no,0.5345528455284553,0.565922920892495,0.20901639344262296,0.18220338983050846
2018-10-20_7_,2018-10-27_14,no,0.5357142857142857,0.5386904761904762,0.18674698795180722,0.18562874251497005
2018-10-20_7_,2018-10-27_15,no,0.5468354430379747,0.5772151898734177,0.24102564102564103,0.19047619047619047
2018-10-20_7_,2018-10-27_16,no,0.5535420098846787,0.5294117647058824,0.1782178217821782,0.17647058823529413
2018-10-20_7_,2018-10-27_17,no,0.5295238095238095,0.5490566037735849,0.16666666666666666,0.11328125
2018-10-20_7_,2018-10-27_18,no,0.5631469979296067,0.5720250521920668,0.17094017094017094,0.18803418803418803
2018-10-20_7_,2018-10-27_19,no,0.5322195704057279,0.6,0.1796116504854369,0.20673076923076922
2018-10-20_7_,2018-10-27_20,no,0.5376811594202898,0.5589080459770115,0.18654434250764526,0.12037037037037036
2018-10-20_7_,2018-10-27_21,no,0.5333333333333333,0.5471406491499228,0.16883116883116883,0.1607717041800643
2018-10-20_7_,2018-10-27_22,no,0.5729537366548043,0.5830388692579506,0.20350877192982456,0.15357142857142858
2018-10-20_7_,2018-10-27_23,no,0.5284872298624754,0.5748031496062992,0.16,0.12598425196850394
2018-10-20_7_,2018-10-27_24,no,0.5574229691876751,0.5750708215297451,0.1873198847262248,0.18413597733711048
2018-10-20_8_,2018-10-20_7_,no,0.5779036827195467,0.5635838150289018,0.13333333333333333,0.1696969696969697
2018-10-20_8_,2018-10-20_8_,yes,0.6038961038961039,0.7727272727272727,0.4666666666666667,0.589041095890411
2018-10-20_8_,2018-10-22_10,no,0.5574712643678161,0.5864661654135338,0.18218623481781376,0.18702290076335878
2018-10-20_8_,2018-10-22_11,no,0.5270700636942676,0.5614035087719298,0.18152866242038215,0.17475728155339806
2018-10-20_8_,2018-10-22_9_,no,0.5396825396825397,0.5110132158590308,0.1681159420289855,0.18895348837209303
2018-10-20_8_,2018-10-27_12,no,0.5254237288135594,0.5809199318568995,0.18505338078291814,0.1694915254237288
2018-10-20_8_,2018-10-27_13,no,0.5423387096774194,0.5392354124748491,0.14979757085020243,0.16379310344827586
2018-10-20_8_,2018-10-27_14,no,0.5773809523809523,0.5266272189349113,0.16149068322981366,0.14035087719298245
2018-10-20_8_,2018-10-27_15,no,0.5721518987341773,0.5594936708860759,0.14795918367346939,0.13846153846153847
2018-10-20_8_,2018-10-27_16,no,0.5323383084577115,0.5632183908045977,0.12582781456953643,0.15807560137457044
2018-10-20_8_,2018-10-27_17,no,0.4971751412429379,0.5684007707129094,0.14285714285714285,0.14015151515151514
2018-10-20_8_,2018-10-27_18,no,0.5221052631578947,0.5031712473572939,0.1825726141078838,0.1415929203539823
2018-10-20_8_,2018-10-27_19,no,0.5845410628019324,0.5393794749403341,0.18357487922705315,0.19617224880382775
2018-10-20_8_,2018-10-27_20,no,0.5205278592375366,0.5124450951683748,0.13353115727002968,0.1329479768786127
2018-10-20_8_,2018-10-27_21,no,0.5294117647058824,0.5474339035769828,0.1830065359477124,0.20195439739413681
2018-10-20_8_,2018-10-27_22,no,0.5219683655536028,0.5140845070422535,0.15671641791044777,0.12280701754385964
2018-10-20_8_,2018-10-27_23,no,0.5188118811881188,0.5409181636726547,0.15810276679841898,0.184
2018-10-20_8_,2018-10-27_24,no,0.5918653576437588,0.5671428571428572,0.17559523809523808,0.17771084337349397
2018-10-22_10,2018-10-20_7_,no,0.5333333333333333,0.5628571428571428,0.1695906432748538,0.18235294117647058
2018-10-22_10,2018-10-20_8_,no,0.5159235668789809,0.5974025974025974,0.2054794520547945,0.18181818181818182
2018-10-22_10,2018-10-22_10,yes,0.6083650190114068,0.6545801526717557,0.34099616858237547,0.3816793893129771
2018-10-22_10,2018-10-22_11,no,0.536115569823435,0.5244865718799369,0.15771812080536912,0.15384615384615385
2018-10-22_10,2018-10-22_9_,no,0.5621387283236994,0.5625,0.2,0.22674418604651161
2018-10-22_10,2018-10-27_12,no,0.5306122448979592,0.5278246205733558,0.20141342756183744,0.23674911660777384
2018-10-22_10,2018-10-27_13,no,0.5582329317269076,0.51,0.19678714859437751,0.20168067226890757
2018-10-22_10,2018-10-27_14,no,0.5581395348837209,0.5818713450292398,0.15625,0.1834319526627219
2018-10-22_10,2018-10-27_15,no,0.5721518987341773,0.5822784810126582,0.13903743315508021,0.12631578947368421
2018-10-22_10,2018-10-27_16,no,0.555008210180624,0.5382059800664452,0.15625,0.1461794019933555
2018-10-22_10,2018-10-27_17,no,0.5349716446124764,0.5386064030131826,0.092,0.0873015873015873
2018-10-22_10,2018-10-27_18,no,0.5660377358490566,0.5458333333333333,0.17647058823529413,0.15319148936170213
2018-10-22_10,2018-10-27_19,no,0.6095238095238096,0.6100478468899522,0.17142857142857143,0.18571428571428572
2018-10-22_10,2018-10-27_20,no,0.533715925394548,0.5379008746355685,0.12654320987654322,0.15476190476190477
2018-10-22_10,2018-10-27_21,no,0.5444785276073619,0.5458786936236392,0.0914826498422713,0.10197368421052631
2018-10-22_10,2018-10-27_22,no,0.5806451612903226,0.5946428571428571,0.13043478260869565,0.16071428571428573
2018-10-22_10,2018-10-27_23,no,0.5470588235294118,0.5179282868525896,0.12096774193548387,0.10833333333333334
2018-10-22_10,2018-10-27_24,no,0.5378151260504201,0.5923295454545454,0.12903225806451613,0.1686046511627907
2018-10-22_11,2018-10-20_7_,no,0.5457142857142857,0.5433526011560693,0.18902439024390244,0.17365269461077845
