watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_11,2018-10-30_11,yes,0.5384615384615384,0.6140350877192983,0.2864583333333333,0.36649214659685864
2018-10-30_11,2018-10-30_12,no,0.5453047775947282,0.6324503311258278,0.16312056737588654,0.21
2018-10-30_11,2018-10-30_13,no,0.6017857142857143,0.5714285714285714,0.26618705035971224,0.21323529411764705
2018-10-30_11,2018-10-30_14,no,0.5970149253731343,0.6055276381909548,0.18,0.18
2018-10-30_11,2018-10-30_15,no,0.5521920668058455,0.5778474399164054,0.2472885032537961,0.21179039301310043
2018-10-30_11,2018-10-30_16,no,0.5491329479768786,0.5163776493256262,0.1686746987951807,0.1626984126984127
2018-10-30_11,2018-10-30_17,no,0.5447470817120622,0.5574712643678161,0.16279069767441862,0.17142857142857143
2018-10-30_11,2018-10-30_18,no,0.5324675324675324,0.5408348457350273,0.18076923076923077,0.1781818181818182
2018-10-30_11,2018-10-30_19,no,0.5498392282958199,0.6070287539936102,0.22039473684210525,0.1901639344262295
2018-10-30_11,2018-10-30_20,no,0.6239669421487604,0.5761316872427984,0.19008264462809918,0.22413793103448276
2018-10-30_12,2018-10-30_11,no,0.5632754342431762,0.5739348370927319,0.1641025641025641,0.15343915343915343
2018-10-30_12,2018-10-30_12,yes,0.563973063973064,0.5942760942760943,0.25418060200668896,0.2781456953642384
2018-10-30_12,2018-10-30_13,no,0.5780141843971631,0.5793226381461676,0.25177304964539005,0.2158273381294964
2018-10-30_12,2018-10-30_14,no,0.5536159600997507,0.513715710723192,0.1774193548387097,0.1958762886597938
2018-10-30_12,2018-10-30_15,no,0.5523012552301255,0.5538461538461539,0.24565217391304348,0.22532188841201717
2018-10-30_12,2018-10-30_16,no,0.5884615384615385,0.5632183908045977,0.21176470588235294,0.19767441860465115
2018-10-30_12,2018-10-30_17,no,0.544921875,0.5680933852140078,0.21862348178137653,0.17886178861788618
2018-10-30_12,2018-10-30_18,no,0.5709090909090909,0.5758683729433273,0.19607843137254902,0.203125
2018-10-30_12,2018-10-30_19,no,0.5550314465408805,0.5401574803149606,0.22875816993464052,0.19672131147540983
2018-10-30_12,2018-10-30_20,no,0.5286885245901639,0.6639004149377593,0.1724137931034483,0.1864406779661017
2018-10-30_13,2018-10-30_11,no,0.5732009925558312,0.5646766169154229,0.22631578947368422,0.1111111111111111
2018-10-30_13,2018-10-30_12,no,0.5268456375838926,0.5555555555555556,0.23129251700680273,0.19528619528619529
2018-10-30_13,2018-10-30_13,yes,0.6501766784452296,0.6707317073170732,0.3167259786476868,0.30985915492957744
2018-10-30_13,2018-10-30_14,no,0.5631313131313131,0.545,0.13297872340425532,0.17989417989417988
2018-10-30_13,2018-10-30_15,no,0.5307377049180327,0.5184804928131417,0.21321961620469082,0.1943231441048035
2018-10-30_13,2018-10-30_16,no,0.5431861804222649,0.555765595463138,0.17813765182186234,0.16470588235294117
2018-10-30_13,2018-10-30_17,no,0.6254826254826255,0.5903846153846154,0.2248062015503876,0.20077220077220076
2018-10-30_13,2018-10-30_18,no,0.532347504621072,0.512014787430684,0.2857142857142857,0.2441860465116279
2018-10-30_13,2018-10-30_19,no,0.5337620578778135,0.5390749601275917,0.21070234113712374,0.1757188498402556
2018-10-30_13,2018-10-30_20,no,0.5450819672131147,0.5601659751037344,0.14912280701754385,0.08620689655172414
2018-10-30_14,2018-10-30_11,no,0.5738916256157636,0.5979899497487438,0.16748768472906403,0.2964824120603015
2018-10-30_14,2018-10-30_12,no,0.5521885521885522,0.5454545454545454,0.16312056737588654,0.16778523489932887
2018-10-30_14,2018-10-30_13,no,0.5204262877442274,0.5392857142857143,0.08455882352941177,0.127208480565371
2018-10-30_14,2018-10-30_14,yes,0.5454545454545454,0.5328282828282829,0.18274111675126903,0.1631578947368421
2018-10-30_14,2018-10-30_15,no,0.5523613963039015,0.5390143737166324,0.19870410367170627,0.1888412017167382
2018-10-30_14,2018-10-30_16,no,0.5394990366088632,0.5316698656429942,0.164,0.17338709677419356
2018-10-30_14,2018-10-30_17,no,0.528957528957529,0.5440313111545988,0.2032520325203252,0.22448979591836735
2018-10-30_14,2018-10-30_18,no,0.5724907063197026,0.5996309963099631,0.34328358208955223,0.31007751937984496
2018-10-30_14,2018-10-30_19,no,0.5764331210191083,0.6093247588424437,0.21212121212121213,0.22818791946308725
2018-10-30_14,2018-10-30_20,no,0.5510204081632653,0.5394190871369294,0.13445378151260504,0.13157894736842105
2018-10-30_15,2018-10-30_11,no,0.5728643216080402,0.5301507537688442,0.15736040609137056,0.1414141414141414
2018-10-30_15,2018-10-30_12,no,0.5418060200668896,0.53,0.19148936170212766,0.19
2018-10-30_15,2018-10-30_13,no,0.5589285714285714,0.5588752196836555,0.11307420494699646,0.19642857142857142
2018-10-30_15,2018-10-30_14,no,0.5609137055837563,0.5343511450381679,0.19473684210526315,0.19148936170212766
2018-10-30_15,2018-10-30_15,yes,0.5338114754098361,0.5805439330543933,0.19870410367170627,0.20556745182012848
2018-10-30_15,2018-10-30_16,no,0.5747126436781609,0.55,0.17269076305220885,0.17813765182186234
2018-10-30_15,2018-10-30_17,no,0.5420743639921722,0.5264187866927593,0.20481927710843373,0.18181818181818182
2018-10-30_15,2018-10-30_18,no,0.5369003690036901,0.5842490842490843,0.2641509433962264,0.23754789272030652
2018-10-30_15,2018-10-30_19,no,0.5667189952904239,0.567524115755627,0.2152317880794702,0.2581699346405229
2018-10-30_15,2018-10-30_20,no,0.5477178423236515,0.6058091286307054,0.1016949152542373,0.19166666666666668
2018-10-30_16,2018-10-30_11,no,0.5728643216080402,0.5552763819095478,0.22388059701492538,0.15
2018-10-30_16,2018-10-30_12,no,0.535234899328859,0.57,0.1972318339100346,0.2332155477031802
2018-10-30_16,2018-10-30_13,no,0.4868651488616462,0.5327433628318584,0.16853932584269662,0.19343065693430658
