watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_11,2018-10-30_11,yes,0.5561097256857855,0.6178660049627791,0.34375,0.3125
2018-10-30_11,2018-10-30_12,no,0.5730897009966778,0.589018302828619,0.19205298013245034,0.22847682119205298
2018-10-30_11,2018-10-30_13,no,0.6156583629893239,0.5726950354609929,0.21708185053380782,0.1863799283154122
2018-10-30_11,2018-10-30_14,no,0.5597964376590331,0.5521628498727735,0.15591397849462366,0.18041237113402062
2018-10-30_11,2018-10-30_15,no,0.5520833333333334,0.5628245067497404,0.16631130063965885,0.19696969696969696
2018-10-30_11,2018-10-30_16,no,0.5352380952380953,0.508637236084453,0.20622568093385213,0.1411764705882353
2018-10-30_11,2018-10-30_17,no,0.5596153846153846,0.53125,0.16393442622950818,0.203125
2018-10-30_11,2018-10-30_18,no,0.5574074074074075,0.4781021897810219,0.1895910780669145,0.18250950570342206
2018-10-30_11,2018-10-30_19,no,0.5584,0.5532591414944356,0.18211920529801323,0.18064516129032257
2018-10-30_11,2018-10-30_20,no,0.5208333333333334,0.6224066390041494,0.1694915254237288,0.21008403361344538
2018-10-30_12,2018-10-30_11,no,0.5614035087719298,0.5660847880299252,0.17894736842105263,0.1746031746031746
2018-10-30_12,2018-10-30_12,yes,0.5528052805280528,0.5664451827242525,0.2508250825082508,0.2833333333333333
2018-10-30_12,2018-10-30_13,no,0.5809859154929577,0.6109154929577465,0.20141342756183744,0.225
2018-10-30_12,2018-10-30_14,no,0.5535714285714286,0.5216284987277354,0.17553191489361702,0.21025641025641026
2018-10-30_12,2018-10-30_15,no,0.5264248704663212,0.5433646812957158,0.1781115879828326,0.18502202643171806
2018-10-30_12,2018-10-30_16,no,0.5359848484848485,0.5549242424242424,0.22745098039215686,0.20392156862745098
2018-10-30_12,2018-10-30_17,no,0.5544747081712063,0.57421875,0.18875502008032127,0.19123505976095617
2018-10-30_12,2018-10-30_18,no,0.58195211786372,0.5429616087751371,0.20229007633587787,0.21705426356589147
2018-10-30_12,2018-10-30_19,no,0.5504731861198738,0.5559055118110237,0.1893687707641196,0.22666666666666666
2018-10-30_12,2018-10-30_20,no,0.5726141078838174,0.6721991701244814,0.1557377049180328,0.175
2018-10-30_13,2018-10-30_11,no,0.543859649122807,0.5162907268170426,0.16666666666666666,0.1377551020408163
2018-10-30_13,2018-10-30_12,no,0.5577889447236181,0.5649241146711635,0.19791666666666666,0.18791946308724833
