watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-20_7_,2018-10-20_7_,yes,0.8070175438596491,0.8088235294117647,0.4269005847953216,0.48823529411764705
2018-10-20_7_,2018-10-20_8_,no,0.5594405594405595,0.5448275862068965,0.20588235294117646,0.2608695652173913
2018-10-20_7_,2018-10-22_10,no,0.5266272189349113,0.5411764705882353,0.2015810276679842,0.19444444444444445
2018-10-20_7_,2018-10-22_11,no,0.5303776683087028,0.5601926163723917,0.1245674740484429,0.14482758620689656
2018-10-20_7_,2018-10-22_9_,no,0.5591715976331361,0.564179104477612,0.21597633136094674,0.20121951219512196
2018-10-20_7_,2018-10-27_12,no,0.5536332179930796,0.5503472222222222,0.21107266435986158,0.2313167259786477
2018-10-20_7_,2018-10-27_13,no,0.5548654244306418,0.5432098765432098,0.15,0.16455696202531644
2018-10-20_7_,2018-10-27_14,no,0.551829268292683,0.5828220858895705,0.19135802469135801,0.18518518518518517
2018-10-20_7_,2018-10-27_15,no,0.5418848167539267,0.5535248041775457,0.1368421052631579,0.13089005235602094
2018-10-20_7_,2018-10-27_16,no,0.5570698466780238,0.5291095890410958,0.1916376306620209,0.15916955017301038
2018-10-20_7_,2018-10-27_17,no,0.5202312138728323,0.5265225933202358,0.12698412698412698,0.112
2018-10-20_7_,2018-10-27_18,no,0.5481798715203426,0.5364806866952789,0.14977973568281938,0.17982456140350878
2018-10-20_7_,2018-10-27_19,no,0.5808823529411765,0.6280788177339901,0.140625,0.16748768472906403
2018-10-20_7_,2018-10-27_20,no,0.6008902077151336,0.5777126099706745,0.13333333333333333,0.15088757396449703
2018-10-20_7_,2018-10-27_21,no,0.5229793977812995,0.5659777424483307,0.15960912052117263,0.1597444089456869
2018-10-20_7_,2018-10-27_22,no,0.6353790613718412,0.5912408759124088,0.15714285714285714,0.1709090909090909
2018-10-20_7_,2018-10-27_23,no,0.5356415478615071,0.545816733067729,0.0963855421686747,0.09482758620689655
2018-10-20_7_,2018-10-27_24,no,0.6149425287356322,0.5432276657060519,0.1681159420289855,0.17117117117117117
2018-10-20_8_,2018-10-20_7_,no,0.5568862275449101,0.5625,0.1962025316455696,0.20754716981132076
2018-10-20_8_,2018-10-20_8_,yes,0.676056338028169,0.8661971830985915,0.5072463768115942,0.5522388059701493
2018-10-20_8_,2018-10-22_10,no,0.5610236220472441,0.5772200772200772,0.17842323651452283,0.21487603305785125
2018-10-20_8_,2018-10-22_11,no,0.5369774919614148,0.5776699029126213,0.19732441471571907,0.22184300341296928
2018-10-20_8_,2018-10-22_9_,no,0.5260029717682021,0.5321375186846039,0.175,0.20597014925373133
2018-10-20_8_,2018-10-27_12,no,0.5283018867924528,0.542314335060449,0.1564625850340136,0.20833333333333334
2018-10-20_8_,2018-10-27_13,no,0.5601659751037344,0.5657620041753654,0.1415929203539823,0.11688311688311688
2018-10-20_8_,2018-10-27_14,no,0.5606060606060606,0.5401234567901234,0.16149068322981366,0.11038961038961038
2018-10-20_8_,2018-10-27_15,no,0.5326370757180157,0.5732647814910026,0.11578947368421053,0.15897435897435896
2018-10-20_8_,2018-10-27_16,no,0.5733788395904437,0.5546075085324232,0.12274368231046931,0.13357400722021662
2018-10-20_8_,2018-10-27_17,no,0.519455252918288,0.5424063116370809,0.11284046692607004,0.14901960784313725
2018-10-20_8_,2018-10-27_18,no,0.5292841648590022,0.5538793103448276,0.16170212765957448,0.1645021645021645
2018-10-20_8_,2018-10-27_19,no,0.5654320987654321,0.5225,0.18947368421052632,0.1715686274509804
2018-10-20_8_,2018-10-27_20,no,0.5665171898355755,0.5307017543859649,0.1761006289308176,0.18654434250764526
2018-10-20_8_,2018-10-27_21,no,0.526813880126183,0.564873417721519,0.19269102990033224,0.18387096774193548
2018-10-20_8_,2018-10-27_22,no,0.5421245421245421,0.5238095238095238,0.14606741573033707,0.16044776119402984
2018-10-20_8_,2018-10-27_23,no,0.5651302605210421,0.5754527162977867,0.1206896551724138,0.13617021276595745
2018-10-20_8_,2018-10-27_24,no,0.5611510791366906,0.5384615384615384,0.19174041297935104,0.13662790697674418
2018-10-22_10,2018-10-20_7_,no,0.5778443113772455,0.5877192982456141,0.18518518518518517,0.18823529411764706
2018-10-22_10,2018-10-20_8_,no,0.5862068965517241,0.5140845070422535,0.19402985074626866,0.19402985074626866
2018-10-22_10,2018-10-22_10,yes,0.619140625,0.687007874015748,0.3023255813953488,0.3861003861003861
2018-10-22_10,2018-10-22_11,no,0.5921052631578947,0.5472312703583062,0.17725752508361203,0.11824324324324324
2018-10-22_10,2018-10-22_9_,no,0.5779411764705882,0.5325443786982249,0.18944099378881987,0.20186335403726707
2018-10-22_10,2018-10-27_12,no,0.568259385665529,0.53125,0.2545454545454545,0.21818181818181817
2018-10-22_10,2018-10-27_13,no,0.5303983228511531,0.569937369519833,0.2391304347826087,0.18181818181818182
2018-10-22_10,2018-10-27_14,no,0.7018072289156626,0.6837349397590361,0.20245398773006135,0.19393939393939394
2018-10-22_10,2018-10-27_15,no,0.5294117647058824,0.5287958115183246,0.07142857142857142,0.17679558011049723
2018-10-22_10,2018-10-27_16,no,0.5595238095238095,0.5740740740740741,0.19310344827586207,0.16216216216216217
2018-10-22_10,2018-10-27_17,no,0.5406976744186046,0.5375722543352601,0.10080645161290322,0.11553784860557768
2018-10-22_10,2018-10-27_18,no,0.5655913978494623,0.5683760683760684,0.1630901287553648,0.20425531914893616
2018-10-22_10,2018-10-27_19,no,0.5870646766169154,0.5422885572139303,0.18627450980392157,0.20398009950248755
2018-10-22_10,2018-10-27_20,no,0.5686567164179105,0.5470588235294118,0.09329446064139942,0.1289308176100629
2018-10-22_10,2018-10-27_21,no,0.519872813990461,0.5327102803738317,0.12416107382550336,0.09698996655518395
2018-10-22_10,2018-10-27_22,no,0.5652173913043478,0.5996376811594203,0.10150375939849623,0.12043795620437957
2018-10-22_10,2018-10-27_23,no,0.5231388329979879,0.5224489795918368,0.06751054852320675,0.09387755102040816
2018-10-22_10,2018-10-27_24,no,0.5606936416184971,0.5573294629898403,0.1729106628242075,0.168141592920354
2018-10-22_11,2018-10-20_7_,no,0.5658682634730539,0.5192878338278932,0.20754716981132076,0.21341463414634146
2018-10-22_11,2018-10-20_8_,no,0.5594405594405595,0.5774647887323944,0.2112676056338028,0.19402985074626866
2018-10-22_11,2018-10-22_10,no,0.5442043222003929,0.5368217054263565,0.16049382716049382,0.1836734693877551
2018-10-22_11,2018-10-22_11,yes,0.7135922330097088,0.6983870967741935,0.4110032362459547,0.4519230769230769
2018-10-22_11,2018-10-22_9_,no,0.591044776119403,0.5671641791044776,0.22118380062305296,0.19584569732937684
2018-10-22_11,2018-10-27_12,no,0.584192439862543,0.5962199312714777,0.15120274914089346,0.12237762237762238
2018-10-22_11,2018-10-27_13,no,0.542016806722689,0.523109243697479,0.17467248908296942,0.2217391304347826
2018-10-22_11,2018-10-27_14,no,0.5891238670694864,0.5524691358024691,0.1858974358974359,0.17307692307692307
2018-10-22_11,2018-10-27_15,no,0.5846153846153846,0.4782608695652174,0.2538860103626943,0.28415300546448086
2018-10-22_11,2018-10-27_16,no,0.5623931623931624,0.5229982964224872,0.15162454873646208,0.17689530685920576
2018-10-22_11,2018-10-27_17,no,0.5708661417322834,0.5708661417322834,0.2217741935483871,0.3024193548387097
2018-10-22_11,2018-10-27_18,no,0.5521739130434783,0.488272921108742,0.22270742358078602,0.22466960352422907
2018-10-22_11,2018-10-27_19,no,0.5675,0.5261845386533666,0.22916666666666666,0.27461139896373055
2018-10-22_11,2018-10-27_20,no,0.5570175438596491,0.5695266272189349,0.279874213836478,0.2276923076923077
2018-10-22_11,2018-10-27_21,no,0.5754276827371695,0.5348101265822784,0.20064724919093851,0.21221864951768488
2018-10-22_11,2018-10-27_22,no,0.605072463768116,0.5439560439560439,0.30943396226415093,0.24521072796934865
2018-10-22_11,2018-10-27_23,no,0.562753036437247,0.601593625498008,0.27848101265822783,0.2788844621513944
2018-10-22_11,2018-10-27_24,no,0.5508720930232558,0.5459770114942529,0.19420289855072465,0.21176470588235294
2018-10-22_9_,2018-10-20_7_,no,0.5769230769230769,0.573134328358209,0.1518987341772152,0.14201183431952663
2018-10-22_9_,2018-10-20_8_,no,0.5915492957746479,0.5793103448275863,0.2112676056338028,0.14925373134328357
2018-10-22_9_,2018-10-22_10,no,0.5615384615384615,0.5226824457593688,0.23166023166023167,0.20233463035019456
2018-10-22_9_,2018-10-22_11,no,0.5639344262295082,0.5345394736842105,0.14285714285714285,0.1758957654723127
2018-10-22_9_,2018-10-22_9_,yes,0.6598240469208211,0.7236842105263158,0.23125,0.30994152046783624
2018-10-22_9_,2018-10-27_12,no,0.523972602739726,0.5306122448979592,0.23024054982817868,0.24210526315789474
2018-10-22_9_,2018-10-27_13,no,0.5484536082474227,0.5303983228511531,0.15481171548117154,0.19148936170212766
2018-10-22_9_,2018-10-27_14,no,0.5736196319018405,0.6344410876132931,0.2125,0.15950920245398773
2018-10-22_9_,2018-10-27_15,no,0.5366492146596858,0.5602094240837696,0.09895833333333333,0.21354166666666666
