watch_sample,phone_sample,class,acc_similarity_2b,vel_similarity_2b,acc_similarity_3b,vel_similarity_3b
2018-10-30_10,2018-10-30_10,yes,0.5804195804195804,0.6126760563380281,0.17777777777777778,0.2949640287769784
2018-10-30_10,2018-10-30_1_,no,0.5267175572519084,0.6045627376425855,0.208,0.24060150375939848
2018-10-30_10,2018-10-30_2_,no,0.5257731958762887,0.5643044619422573,0.19889502762430938,0.19680851063829788
2018-10-30_10,2018-10-30_3_,no,0.5824742268041238,0.5963541666666666,0.2358974358974359,0.24870466321243523
2018-10-30_10,2018-10-30_4_,no,0.5536062378167641,0.603112840466926,0.18,0.2
2018-10-30_10,2018-10-30_5_,no,0.5264623955431755,0.6182336182336182,0.23837209302325582,0.15730337078651685
2018-10-30_10,2018-10-30_6_,no,0.5876993166287016,0.5483146067415731,0.24186046511627907,0.20952380952380953
2018-10-30_10,2018-10-30_7_,no,0.5813953488372093,0.5592233009708738,0.1991869918699187,0.1744186046511628
2018-10-30_10,2018-10-30_8_,no,0.519927536231884,0.5760286225402504,0.1417910447761194,0.16091954022988506
2018-10-30_10,2018-10-30_9_,no,0.5395256916996047,0.5180722891566265,0.21518987341772153,0.1686746987951807
2018-10-30_1_,2018-10-30_10,no,0.5669014084507042,0.5684210526315789,0.2517482517482518,0.19444444444444445
2018-10-30_1_,2018-10-30_1_,yes,0.5381679389312977,0.556390977443609,0.1984126984126984,0.26515151515151514
2018-10-30_1_,2018-10-30_2_,no,0.5538057742782152,0.4845360824742268,0.1631578947368421,0.14136125654450263
2018-10-30_1_,2018-10-30_3_,no,0.5647668393782384,0.6115485564304461,0.22164948453608246,0.20634920634920634
2018-10-30_1_,2018-10-30_4_,no,0.5614035087719298,0.5544747081712063,0.21774193548387097,0.22568093385214008
2018-10-30_1_,2018-10-30_5_,no,0.5439093484419264,0.5185185185185185,0.20118343195266272,0.19760479041916168
2018-10-30_1_,2018-10-30_6_,no,0.5620767494356659,0.5328798185941043,0.14832535885167464,0.18095238095238095
2018-10-30_1_,2018-10-30_7_,no,0.5310077519379846,0.6027131782945736,0.13008130081300814,0.2677165354330709
2018-10-30_1_,2018-10-30_8_,no,0.5373665480427047,0.5593525179856115,0.17142857142857143,0.15714285714285714
2018-10-30_1_,2018-10-30_9_,no,0.5805168986083499,0.5469061876247505,0.18951612903225806,0.16194331983805668
2018-10-30_2_,2018-10-30_10,no,0.5275862068965518,0.5759717314487632,0.2158273381294964,0.1897810218978102
